,cumulative_baseline,cumulative_solar,savings
0,444.79491326059207,440.1449132605921,4.649999999999977
1,887.5947645358074,878.2947645358074,9.299999999999955
2,1328.0254797033879,1314.075479703388,13.949999999999818
3,1768.3730672882443,1749.7730672882446,18.59999999999968
4,2210.7364987541587,2187.4864987541587,23.25
5,2661.724416927691,2633.824416927691,27.90000000000009
6,3119.0092494925684,3086.4592494925682,32.55000000000018
7,3583.359926588988,3519.4974265889878,63.86250000000018
8,4028.071712266856,3519.4974265889878,508.5742856778684
9,4469.998723923469,3519.4974265889878,950.501297334481
10,4896.297750027965,3519.4974265889878,1376.800323438977
11,5317.796158230148,3519.4974265889878,1798.29873164116
12,5761.36493964556,3519.4974265889878,2241.8675130565725
13,6204.06088144237,3515.3423395205036,2688.7185419218667
14,6645.281308645829,2879.2368261913607,3766.0444824544684
15,7099.511202545598,2280.330099540742,4819.181103004856
16,7561.596653012788,1998.6505955170917,5562.946057495697
17,8027.090334371663,1998.6505955170917,6028.439738854571
18,8494.142657906614,1998.6505955170917,6495.492062389522
19,8954.648684302047,1998.6505955170917,6955.998088784955
20,9407.216026547336,1998.6505955170917,7408.565431030244
21,9864.064439302912,1998.6505955170917,7865.413843785821
22,10318.543715950853,1998.6505955170917,8319.89312043376
23,10771.111058196142,1998.6505955170917,8772.46046267905
24,11221.766466038778,1998.6505955170917,9223.115870521686
25,11671.985454072113,1998.6505955170917,9673.334858555021
26,12120.625018033692,1998.6505955170917,10121.9744225166
27,12565.690095938136,1998.6505955170917,10567.039500421044
28,13010.755173842581,1998.6505955170917,11012.104578325489
29,13462.886096278567,1998.6505955170917,11464.235500761475
30,13927.319900957711,2203.796233274499,11723.523667683212
31,14391.317285827554,2637.024868144342,11754.292417683213
32,14839.956849789132,2637.024868144342,12202.93198164479
33,15259.522541692982,2637.024868144342,12622.497673548642
34,15652.81991745604,2637.024868144342,13015.795049311699
35,16037.825316842374,2637.024868144342,13400.800448698032
36,16409.384829723098,2637.024868144342,13772.359961578757
37,16783.39660629418,2637.024868144342,14146.371738149839
38,17192.84151500138,2424.724990788646,14768.116524212732
39,17638.696304941703,2031.6807225542493,15607.015582387454
40,18097.20726935176,1890.2464241077457,16206.960845244013
41,18558.856300009647,1890.2464241077457,16668.6098759019
42,19020.858622894113,1890.2464241077457,17130.612198786366
43,19478.579875268293,1890.2464241077457,17588.333451160546
44,19933.495571725536,1890.2464241077457,18043.24914761779
45,20392.255918883766,1890.2464241077457,18502.00949477602
46,20849.977171257946,1890.2464241077457,18959.7307471502
47,21304.456447905886,1890.2464241077457,19414.21002379814
48,21756.587370341873,1890.2464241077457,19866.340946234126
49,22207.575288515403,1890.2464241077457,20317.328864407657
50,22656.651272286283,1890.2464241077457,20766.404848178536
51,23105.727256057162,1890.2464241077457,21215.480831949415
52,23556.278754421393,1890.2464241077457,21666.032330313647
53,24012.337455141093,1890.2464241077457,22122.091031033346
54,24473.55006598968,2148.9635426388713,22324.58652335081
55,24937.464323276796,2595.4402999259896,22342.024023350805
56,25380.513557300183,2665.814533949377,22714.699023350804
57,25783.93171625989,2665.814533949377,23118.11718231051
58,26164.656045135936,2665.814533949377,23498.841511186558
59,26530.812265139597,2665.814533949377,23864.99773119022
60,26894.266838704727,2665.814533949377,24228.45230475535
61,27272.996105595397,2665.814533949377,24607.18157164602
62,27687.075377039462,2665.814533949377,25021.260843090084
63,28136.504653036918,2665.814533949377,25470.69011908754
64,28592.999773565916,2595.307087592595,25997.69268597332
65,29060.052097100866,2595.307087592595,26464.74500950827
66,29526.855037887646,2595.307087592595,26931.54795029505
67,29984.929582488403,2595.307087592595,27389.622494895808
68,30439.159476388173,2595.307087592595,27843.852388795578
69,30893.74266251452,2595.307087592595,28298.435574921925
70,31349.01165119834,2595.307087592595,28753.704563605745
71,31805.07035191804,2595.307087592595,29209.763264325444
72,32260.77576041116,2595.307087592595,29665.468672818566
73,32714.56923450163,2595.307087592595,30119.262146909034
74,33165.22464234426,2595.307087592595,30569.917554751668
75,33615.443630377595,2595.307087592595,31020.136542785
76,34066.3484209684,2595.307087592595,31471.041333375808
77,34525.628315518654,2595.307087592595,31930.32122792606
78,35005.69010574991,2881.226542573744,32124.46356317617
79,35508.88214587414,3350.4998326979658,32158.38231317617
80,36020.0128701485,3350.4998326979658,32669.513037450535
81,36503.21272662759,3350.4998326979658,33152.71289392962
82,36955.4267766463,3350.4998326979658,33604.92694394833
83,37393.509137601926,3350.4998326979658,34043.00930490396
84,37826.437588428664,3350.4998326979658,34475.9377557307
85,38266.07859156036,3171.616943452792,35094.46164810757
86,38738.63811745078,2604.5145695984324,36134.123547852345
87,39247.42048751319,2083.0863334128708,37164.33415410032
88,39759.69421605001,1852.5921406170733,37907.10207543294
89,40269.5988084792,1852.5921406170733,38417.00666786212
90,40770.96204178349,1852.5921406170733,38918.369901166414
91,41266.73494514959,1852.5921406170733,39414.142804532516
92,41755.87842379345,1852.5921406170733,39903.28628317638
93,42241.779926711075,1852.5921406170733,40389.187786094
94,42719.49336273038,1852.5921406170733,40866.90122211331
95,43190.473464549046,1852.5921406170733,41337.88132393197
96,43661.10027414113,1852.5921406170733,41808.508133524054
97,44132.516795769094,1852.5921406170733,42279.92465515202
98,44601.5849631851,1852.5921406170733,42748.99282256803
99,45067.515064353276,1852.5921406170733,43214.9229237362
100,45529.84989756864,1852.5921406170733,43677.25775695156
101,46010.26498002648,1934.3326428404287,44075.93233718605
102,46505.2481713567,2424.6658341706525,44080.58233718605
103,47020.65996614136,2921.9276289553063,44098.73233718605
104,47528.13307677586,3142.8632395898153,44385.269837186046
105,48014.90741931209,3142.8632395898153,44872.044179722274
106,48476.909742196556,3142.8632395898153,45334.04650260674
107,48920.47852361197,3142.8632395898153,45777.615284022155
108,49361.69895081543,3142.8632395898153,46218.83571122561
109,49809.90209496771,3142.8632395898153,46667.03885537789
110,50284.80997507008,3142.8632395898153,47141.94673548026
111,50793.15592532319,3142.8632395898153,47650.29268573337
112,51307.42471584539,3142.8632395898153,48164.56147625557
113,51816.89288846527,3142.8632395898153,48674.029648875454
114,52319.37834413634,3142.8632395898153,49176.515104546525
115,52813.925115657265,3142.8632395898153,49671.06187606745
116,53300.26303838419,3142.8632395898153,50157.39979879437
117,53781.98738026993,3502.3983536832366,50279.58902658669
118,54255.41974577895,3971.180719192256,50284.23902658669
119,54724.051493385654,4435.162466798964,50288.889026586694
120,55186.13694385284,4892.597917266154,50293.53902658669
121,55652.39955535191,5354.210528765226,50298.18902658669
122,56113.1757463912,5810.3367198045125,50302.83902658669
123,56562.25173016208,6254.762703575392,50307.48902658669
124,57016.48162406185,6704.342597475162,50312.139026586694
125,57484.05349498883,7167.264468402137,50316.789026586695
126,57969.954997906454,7648.515971319761,50321.4390265867
127,58473.2301656134,8124.491139026706,50348.73902658669
128,58970.22920082468,8124.491139026706,50845.73806179797
129,59444.451278369575,8124.491139026706,51319.96013934287
130,59892.30113029527,8124.491139026706,51767.809991268565
131,60326.019293157886,8124.491139026706,52201.52815413118
132,60756.93190010356,8124.491139026706,52632.440761076854
133,61187.84450704924,8120.556332155368,53067.28817489387
134,61644.339627578236,7536.850696156442,54107.488931421794
135,62137.41088450581,6995.3905147169435,55142.020369788865
136,62636.32185411974,6712.151218351991,55924.170635767754
137,63132.448049712424,6712.151218351991,56420.296831360436
138,63621.238236129706,6712.151218351991,56909.08701777772
139,64110.73500700014,6712.151218351991,57398.58378864815
140,64589.21737315965,6712.151218351991,57877.06615480766
141,65058.285540575656,6712.151218351991,58346.13432222367
142,65499.505967779114,6712.151218351991,58787.354749427126
143,65935.48935727096,6712.151218351991,59223.33813891897
144,66366.06945388574,6712.151218351991,59653.91823553375
145,66798.91477712974,6712.151218351991,60086.763558777755
146,67249.90269530327,6712.151218351991,60537.751476951285
147,67700.45419366751,6712.151218351991,60988.30297531552
148,68150.31988947427,6712.151218351991,61438.16867112228
149,68609.16336421522,6712.151218351991,61897.01214586323
150,69086.08708819865,6957.874287423337,62128.21280077531
151,69588.9258360963,7425.519285320981,62163.40655077532
152,70087.15100315276,7425.519285320981,62661.63171783178
153,70559.7936566259,7425.519285320981,63134.27437130492
154,71017.86820122665,7425.519285320981,63592.34891590567
155,71479.43410430182,7425.519285320981,64053.91481898084
156,71947.00597522879,7425.519285320981,64521.48668990781
157,72421.664472583,7365.677099705064,65055.987372877935
158,72902.07955504084,6806.141948477673,66095.93760656317
159,73394.27797234981,6303.287631190735,67090.99034115908
160,73891.96281011857,6050.70538208771,67841.25742803086
161,74387.73571348467,6050.70538208771,68337.03033139696
162,74875.21664047404,6050.70538208771,68824.51125838634
163,75354.57184625215,6050.70538208771,69303.86646416444
164,75823.55688608543,6050.70538208771,69772.85150399772
165,76284.76949693401,6050.70538208771,70234.0641148463
166,76740.91132523643,6050.70538208771,70690.20594314873
167,77192.68895544585,6050.70538208771,71141.98357335814
168,77643.24045381008,6050.70538208771,71592.53507172238
169,78094.93495643677,6050.70538208771,72044.22957434907
170,78546.02678408871,6050.70538208771,72495.321402001
171,78996.24577212204,6050.70538208771,72945.54039003434
172,79450.39253843909,6050.70538208771,73399.68715635139
173,79911.60514928767,6050.70538208771,73860.89976719997
174,80384.60109498739,6354.797004806792,74029.8040901806
175,80876.44622006977,6834.285879889184,74042.16034018059
176,81367.50163311629,7057.835042935698,74309.6665901806
177,81853.07062570303,7057.835042935698,74795.23558276733
178,82325.71327917617,7057.835042935698,75267.87823624047
179,82783.43453155035,7057.835042935698,75725.59948861465
180,83225.36154320696,7057.835042935698,76167.52650027127
181,83704.19720159305,7057.835042935698,76646.36215865736
182,84223.890066888,7057.835042935698,77166.0550239523
183,84752.66462059553,7057.835042935698,77694.82957765984
184,85280.56633468447,7057.835042935698,78222.73129174877
185,85784.19479461799,7057.835042935698,78726.35975168229
186,86267.83107090638,7057.835042935698,79209.99602797069
187,86742.38565878218,7057.835042935698,79684.55061584649
188,87206.38304365202,7057.835042935698,80148.54800071633
189,87662.52487195445,7057.835042935698,80604.68982901875
190,88114.30250216386,7057.835042935698,81056.46745922817
191,88565.7268401467,7057.835042935698,81507.891797211
192,89014.80282391758,7057.835042935698,81956.96778098188
193,89462.21625603398,7057.835042935698,82404.38121309828
194,89906.05520209324,7057.835042935698,82848.22015915754
195,90347.62892152327,7057.835042935698,83289.79387858757
196,90787.97650910812,7057.835042935698,83730.14146617243
197,91234.16380937934,7098.661905963007,84135.50190341634
198,91692.570864311,7552.418960894658,84140.15190341634
199,92150.29211668517,7965.665213268836,84184.62690341634
200,92596.5833264348,7965.665213268836,84630.91811316597
201,93038.15704586483,7965.665213268836,85072.491832596
202,93479.29434548557,7965.665213268836,85513.62913221674
203,93922.86312690098,7887.6993215101575,86035.16380539082
204,94375.78376137285,7071.451391088378,87304.33237028446
205,94823.55048571582,6228.594396615042,88594.95608910079
206,95277.69725203287,5319.851918931334,89957.84533310153
207,95734.54566478844,4399.597599823038,91334.9480649654
208,96195.6751480543,3850.9557089188565,92344.71943913544
209,96657.67747093877,3850.9557089188565,92806.72176201991
210,97118.89008178735,3850.9557089188565,93267.93437286849
211,97576.17491435223,3850.9557089188565,93725.21920543337
212,98031.09061080948,3850.9557089188565,94180.13490189062
213,98458.17934894985,3850.9557089188565,94607.22364003099
214,98884.39524747162,3850.9557089188565,95033.43953855276
215,99326.32225912824,3850.9557089188565,95475.36655020938
216,99770.59762499681,3850.9557089188565,95919.64191607795
217,100210.59192035509,3850.9557089188565,96359.63621143623
218,100650.14979590407,3850.9557089188565,96799.19408698521
219,101085.42660094277,3850.9557089188565,97234.4708920239
220,101521.05669820803,3850.9557089188565,97670.10098928917
221,101964.8956442673,3850.9557089188565,98113.93993534843
222,102413.97162803817,3850.9557089188565,98563.01591911931
223,102870.82004079374,4187.752560111184,98683.06748068256
224,103363.80817013858,4187.752560111184,99176.0556100274
225,103927.14301636364,4187.752560111184,99739.39045625245
226,104513.69124006438,4187.752560111184,100325.9386799532
227,105111.58637880695,4187.752560111184,100923.83381869577
228,105692.10785276021,3917.0556549779258,101775.05219778228
229,106238.94187381455,3187.5505791891337,103051.39129462541
230,106788.12424908084,2407.647345085123,104380.47690399572
231,107344.03995854777,1628.8999446613711,105715.1400138864
232,107880.75319640545,1192.4365555939191,106688.31664081154
233,108417.3833066804,1192.4365555939191,107224.94675108649
234,108923.36012082588,1192.4365555939191,107730.92356523196
235,109381.33075594823,1192.4365555939191,108188.89420035432
236,109832.75509393107,1192.4365555939191,108640.31853833716
237,110284.09630433118,1192.4365555939191,109091.65974873726
238,110731.5928640303,1192.4365555939191,109539.15630843639
239,111175.5149376723,1192.4365555939191,109983.07838207838
240,111620.58001557675,1192.4365555939191,110428.14345998284
241,112061.80044278021,1192.4365555939191,110869.3638871863
242,112506.94864826738,1192.4365555939191,111314.51209267347
243,112954.79850019308,1192.4365555939191,111762.36194459916
244,113267.10882848725,1192.4365555939191,112074.67227289334
245,113693.32472700902,1192.4365555939191,112500.8881714151
246,114163.9515366011,1192.4365555939191,112971.51498100719
247,114658.14501589545,1661.6550348882647,112996.4899810072
248,115149.63684875127,1661.6550348882647,113487.981813863
249,115612.40810177593,1661.6550348882647,113950.75306688767
250,116056.6834676445,1661.6550348882647,114395.02843275624
251,116491.62776235229,1661.6550348882647,114829.97272746403
252,116922.54036929797,1661.6550348882647,115260.88533440972
253,117354.24268827953,1661.6550348882647,115692.58765339127
254,117809.59480454607,1358.9814661618818,116450.61333838418
255,118305.36770791217,880.9194432977963,117424.44826461437
256,118811.44843153605,622.2230485368227,118189.22538299923
257,119313.16495706691,622.2230485368227,118690.94190853009
258,119805.0100821493,622.2230485368227,119182.78703361248
259,120292.22084449482,622.2230485368227,119669.997795958
260,120769.93428051412,622.2230485368227,120147.7112319773
261,121244.05244858061,622.2230485368227,120621.82940004379
262,121711.54119192486,622.2230485368227,121089.31814338804
263,122175.45544921198,622.2230485368227,121553.23240067516
264,122631.5972775144,622.2230485368227,122009.37422897758
265,123077.88848726403,622.2230485368227,122455.66543872721
266,123528.43998562827,622.2230485368227,122906.21693709145
267,123978.9914839925,622.2230485368227,123356.76843545568
268,124435.13331229493,622.2230485368227,123812.91026375811
269,124901.06341346311,622.2230485368227,124278.84036492629
270,125381.47849592095,979.1972185138095,124402.28127740714
271,125879.1633336897,1445.9633062825642,124433.20002740715
272,126375.3726568651,1445.9633062825642,124929.40935058254
273,126857.45029097742,1445.9633062825642,125411.48698469486
274,127316.64705794495,1445.9633062825642,125870.6837516624
275,127788.85329160879,1445.9633062825642,126342.88998532623
276,128258.71117106067,1445.9633062825642,126812.74786477811
277,128744.7165834567,1445.9633062825642,127298.75327717414
278,129239.69977478692,1149.0860607233558,128090.61371406355
279,129744.11794675632,673.6271453005896,129070.49080145573
280,130243.02891637025,411.230348935637,129831.79856743461
281,130735.22733367923,411.230348935637,130323.99698474359
282,131217.20105831313,411.230348935637,130805.97070937749
283,131693.33507026068,411.230348935637,131282.10472132504
284,132167.55714780558,411.230348935637,131756.32679886994
285,132635.3991833764,411.230348935637,132224.16883444076
286,133100.18628028213,411.230348935637,132688.95593134649
287,133561.83531094002,411.230348935637,133150.60496200438
288,134017.54071943313,411.230348935637,133606.3103704975
289,134471.3341935236,411.230348935637,134060.10384458795
290,134924.33795557817,411.230348935637,134513.10760664253
291,135376.5520055969,411.230348935637,134965.32165666125
292,135832.25741409,411.230348935637,135421.02706515437
293,136295.38195934126,411.230348935637,135884.15161040562
294,136778.93510804692,771.3492322607191,136007.5858757862
295,137284.9119221924,1237.1635464061956,136047.7483757862
296,137783.38647199704,1237.1635464061956,136546.22292559085
297,138251.58179979445,1237.1635464061956,137014.41825338826
298,138695.94029324575,1237.1635464061956,137458.77674683955
299,139127.6426122273,1237.1635464061956,137890.4790658211
300,139557.8694166155,1237.1635464061956,138320.7058702093
301,139994.72564572594,858.4040735404606,139136.32157218546
302,140454.79525231206,336.8705181748801,140117.9247341372
303,140959.56671650804,-133.67724294163992,141093.24395944967
304,141469.47130893724,-347.88709314867424,141817.3584020859
305,141975.01170327343,-347.88709314867424,142322.8987964221
306,142473.13296085148,-347.88709314867424,142821.02005400014
307,142963.83508167142,-347.88709314867424,143311.72217482008
308,143441.44460821233,-347.88709314867424,143789.331701361
309,143919.15804423165,-347.88709314867424,144267.0451373803
310,144390.1381460503,-347.88709314867424,144738.02523919896
311,144854.13553092015,-347.88709314867424,145202.0226240688
312,145310.27735922256,-347.88709314867424,145658.16445237122
313,145765.89964013296,-347.88709314867424,146113.78673328162
314,146216.8875583065,-347.88709314867424,146564.77465145517
315,146666.31683430396,-347.88709314867424,147014.20392745262
316,147115.39281807485,-347.88709314867424,147463.2799112235
317,147574.2362928158,-347.88709314867424,147922.12338596446
318,148050.37030476335,63.34137912476689,147987.0289256386
319,148552.7726328517,531.1351989697828,148021.63743388193
320,149055.25808852277,531.1351989697828,148524.122889553
321,149546.31350156927,531.1351989697828,149015.1783025995
322,150015.38166898527,531.1351989697828,149484.2464700155
323,150452.5911903223,531.1351989697828,149921.45599135253
324,150915.36244334697,531.1351989697828,150384.2272443772
325,151353.69418705077,441.9019518705305,150911.79223518024
326,151838.12017537505,-113.52865043835641,151951.6488258134
327,152344.4502817471,-607.2639527184806,152951.7142344656
328,152848.4320339072,-860.189218521561,153708.62125242874
329,153341.50329083475,-860.189218521561,154201.6925093563
330,153825.0564395404,-860.189218521561,154685.24565806196
331,154298.842097276,-860.189218521561,155159.03131579756
332,154764.77219844417,-860.189218521561,155624.96141696573
333,155226.42122910207,-860.189218521561,156086.61044762362
334,155686.0544158789,-860.189218521561,156546.24363440045
335,156141.07402181454,-860.189218521561,157001.2632403361
336,156596.77943030765,-860.189218521561,157456.9686488292
337,157052.1315465742,-860.189218521561,157912.32076509576
338,157503.4727569743,-860.189218521561,158363.66197549587
339,157953.58783552924,-860.189218521561,158813.7770540508
340,158408.60744146488,-860.189218521561,159268.79665998643
341,158872.16840652542,-860.189218521561,159732.35762504698
342,159349.09213050886,-542.8424797106331,159891.9346102195
343,159848.79281215867,-71.59351472243384,159920.3863268811
344,160342.65378112212,-71.59351472243384,160414.24729584454
345,160815.5665992391,-71.59351472243384,160887.16011396152
346,161266.99093722194,-71.59351472243384,161338.58445194436
347,161712.84572716226,-71.59351472243384,161784.43924188468
348,162158.78364468532,-71.59351472243384,162230.37715940774
349,162617.98041165285,-83.77358430012059,162701.75399595298
350,163099.62162595586,-678.2226067843583,163777.8442327402
351,163593.8151052502,-1190.8383639608335,164784.653469211
352,164085.66023033258,-1468.7307923736062,165554.39102270617
353,164567.6339549665,-1468.7307923736062,166036.3647473401
354,165046.116321126,-1468.7307923736062,166514.8471134996
355,165515.6209083513,-1468.7307923736062,166984.3517007249
356,165975.6073873547,-1468.7307923736062,167444.3381797283
357,166410.4477725841,-1468.7307923736062,167879.1785649577
358,166838.65873309126,-1468.7307923736062,168307.38952546485
359,167258.1412974124,-1468.7307923736062,168726.872089786
360,167689.15781383647,-1468.7307923736062,169157.88860621006
361,168114.6671279051,-1468.7307923736062,169583.3979202787
362,168544.81080471058,-1468.7307923736062,170013.54159708417
363,168972.23205318186,-1468.7307923736062,170440.96284555545
