interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-08-02 02:00:00-05:00,2024-08-02 07:00:00+00:00,2024-08-02T03:00:00-05:00,2024-08-02 08:00:00+00:00,2024-07-26T03:55:11-05:00,2024-07-26 08:55:11+00:00,,0.0,0.0,0.0,
2024-08-02 03:00:00-05:00,2024-08-02 08:00:00+00:00,2024-08-02T04:00:00-05:00,2024-08-02 09:00:00+00:00,2024-07-26T04:55:07-05:00,2024-07-26 09:55:07+00:00,,0.0,0.0,0.0,
2024-08-02 04:00:00-05:00,2024-08-02 09:00:00+00:00,2024-08-02T05:00:00-05:00,2024-08-02 10:00:00+00:00,2024-07-26T05:55:10-05:00,2024-07-26 10:55:10+00:00,,0.0,0.0,0.0,
2024-08-02 05:00:00-05:00,2024-08-02 10:00:00+00:00,2024-08-02T06:00:00-05:00,2024-08-02 11:00:00+00:00,2024-07-26T06:55:09-05:00,2024-07-26 11:55:09+00:00,,0.0,0.0,0.0,
2024-08-02 06:00:00-05:00,2024-08-02 11:00:00+00:00,2024-08-02T07:00:00-05:00,2024-08-02 12:00:00+00:00,2024-07-26T07:55:10-05:00,2024-07-26 12:55:10+00:00,,19.1,22.4,18.5,
2024-08-02 07:00:00-05:00,2024-08-02 12:00:00+00:00,2024-08-02T08:00:00-05:00,2024-08-02 13:00:00+00:00,2024-07-26T08:55:10-05:00,2024-07-26 13:55:10+00:00,,2293.1,2836.2,2327.0,
2024-08-02 08:00:00-05:00,2024-08-02 13:00:00+00:00,2024-08-02T09:00:00-05:00,2024-08-02 14:00:00+00:00,2024-07-26T09:55:11-05:00,2024-07-26 14:55:11+00:00,,9988.6,12793.4,11101.8,
2024-08-02 09:00:00-05:00,2024-08-02 14:00:00+00:00,2024-08-02T10:00:00-05:00,2024-08-02 15:00:00+00:00,2024-07-26T10:55:09-05:00,2024-07-26 15:55:09+00:00,,14579.7,18928.0,16777.3,
2024-08-02 10:00:00-05:00,2024-08-02 15:00:00+00:00,2024-08-02T11:00:00-05:00,2024-08-02 16:00:00+00:00,2024-07-26T11:55:07-05:00,2024-07-26 16:55:07+00:00,,15924.1,20667.2,18550.2,
2024-08-02 11:00:00-05:00,2024-08-02 16:00:00+00:00,2024-08-02T12:00:00-05:00,2024-08-02 17:00:00+00:00,2024-07-26T12:55:11-05:00,2024-07-26 17:55:11+00:00,,16206.4,21004.7,17645.8,
