interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-10-02 02:00:00-05:00,2024-10-02 07:00:00+00:00,2024-10-02T03:00:00-05:00,2024-10-02 08:00:00+00:00,2024-09-25T03:55:07-05:00,2024-09-25 08:55:07+00:00,,0.0,0.0,0.0,
2024-10-02 03:00:00-05:00,2024-10-02 08:00:00+00:00,2024-10-02T04:00:00-05:00,2024-10-02 09:00:00+00:00,2024-09-25T04:55:07-05:00,2024-09-25 09:55:07+00:00,,0.0,0.0,0.0,
2024-10-02 04:00:00-05:00,2024-10-02 09:00:00+00:00,2024-10-02T05:00:00-05:00,2024-10-02 10:00:00+00:00,2024-09-25T05:55:07-05:00,2024-09-25 10:55:07+00:00,,0.0,0.0,0.0,
2024-10-02 05:00:00-05:00,2024-10-02 10:00:00+00:00,2024-10-02T06:00:00-05:00,2024-10-02 11:00:00+00:00,2024-09-25T06:55:07-05:00,2024-09-25 11:55:07+00:00,,0.0,0.0,0.0,
2024-10-02 06:00:00-05:00,2024-10-02 11:00:00+00:00,2024-10-02T07:00:00-05:00,2024-10-02 12:00:00+00:00,2024-09-25T07:55:07-05:00,2024-09-25 12:55:07+00:00,,0.0,0.0,0.0,
2024-10-02 07:00:00-05:00,2024-10-02 12:00:00+00:00,2024-10-02T08:00:00-05:00,2024-10-02 13:00:00+00:00,2024-09-25T08:55:07-05:00,2024-09-25 13:55:07+00:00,,389.3,493.6,388.8,
2024-10-02 08:00:00-05:00,2024-10-02 13:00:00+00:00,2024-10-02T09:00:00-05:00,2024-10-02 14:00:00+00:00,2024-09-25T09:55:07-05:00,2024-09-25 14:55:07+00:00,,6111.8,7835.7,6728.2,
2024-10-02 09:00:00-05:00,2024-10-02 14:00:00+00:00,2024-10-02T10:00:00-05:00,2024-10-02 15:00:00+00:00,2024-09-25T10:55:08-05:00,2024-09-25 15:55:08+00:00,,13362.4,17337.7,15392.8,
2024-10-02 10:00:00-05:00,2024-10-02 15:00:00+00:00,2024-10-02T11:00:00-05:00,2024-10-02 16:00:00+00:00,2024-09-25T11:55:07-05:00,2024-09-25 16:55:07+00:00,,15346.1,20027.2,18142.3,
2024-10-02 11:00:00-05:00,2024-10-02 16:00:00+00:00,2024-10-02T12:00:00-05:00,2024-10-02 17:00:00+00:00,2024-09-25T12:55:07-05:00,2024-09-25 17:55:07+00:00,,15692.6,20186.5,17021.0,
2024-10-02 12:00:00-05:00,2024-10-02 17:00:00+00:00,2024-10-02T13:00:00-05:00,2024-10-02 18:00:00+00:00,2024-09-25T13:55:07-05:00,2024-09-25 18:55:07+00:00,,15707.0,20148.6,16751.3,
2024-10-02 13:00:00-05:00,2024-10-02 18:00:00+00:00,2024-10-02T14:00:00-05:00,2024-10-02 19:00:00+00:00,2024-09-25T14:55:07-05:00,2024-09-25 19:55:07+00:00,,16571.1,21206.8,18303.4,
2024-10-02 14:00:00-05:00,2024-10-02 19:00:00+00:00,2024-10-02T15:00:00-05:00,2024-10-02 20:00:00+00:00,2024-09-25T15:55:07-05:00,2024-09-25 20:55:07+00:00,,16780.5,21440.3,18614.0,
2024-10-02 15:00:00-05:00,2024-10-02 20:00:00+00:00,2024-10-02T16:00:00-05:00,2024-10-02 21:00:00+00:00,2024-09-25T16:55:07-05:00,2024-09-25 21:55:07+00:00,,17008.0,21672.8,18827.5,
2024-10-02 16:00:00-05:00,2024-10-02 21:00:00+00:00,2024-10-02T17:00:00-05:00,2024-10-02 22:00:00+00:00,2024-09-25T17:55:07-05:00,2024-09-25 22:55:07+00:00,,17018.9,21828.0,18706.8,
2024-10-02 17:00:00-05:00,2024-10-02 22:00:00+00:00,2024-10-02T18:00:00-05:00,2024-10-02 23:00:00+00:00,2024-09-25T18:55:07-05:00,2024-09-25 23:55:07+00:00,,14704.6,18057.3,14501.3,
2024-10-02 18:00:00-05:00,2024-10-02 23:00:00+00:00,2024-10-02T19:00:00-05:00,2024-10-03 00:00:00+00:00,2024-09-25T19:55:08-05:00,2024-09-26 00:55:08+00:00,,4871.6,6512.5,3664.3,
2024-10-02 19:00:00-05:00,2024-10-03 00:00:00+00:00,2024-10-02T20:00:00-05:00,2024-10-03 01:00:00+00:00,2024-09-25T20:55:08-05:00,2024-09-26 01:55:08+00:00,,136.1,203.5,29.1,
2024-10-02 20:00:00-05:00,2024-10-03 01:00:00+00:00,2024-10-02T21:00:00-05:00,2024-10-03 02:00:00+00:00,2024-09-25T21:55:07-05:00,2024-09-26 02:55:07+00:00,,0.0,0.0,0.0,
2024-10-02 21:00:00-05:00,2024-10-03 02:00:00+00:00,2024-10-02T22:00:00-05:00,2024-10-03 03:00:00+00:00,2024-09-25T22:55:07-05:00,2024-09-26 03:55:07+00:00,,0.0,0.0,0.0,
2024-10-02 22:00:00-05:00,2024-10-03 03:00:00+00:00,2024-10-02T23:00:00-05:00,2024-10-03 04:00:00+00:00,2024-09-25T23:55:07-05:00,2024-09-26 04:55:07+00:00,,0.0,0.0,0.0,
2024-10-02 23:00:00-05:00,2024-10-03 04:00:00+00:00,2024-10-03T00:00:00-05:00,2024-10-03 05:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 00:00:00-05:00,2024-10-03 05:00:00+00:00,2024-10-03T01:00:00-05:00,2024-10-03 06:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 01:00:00-05:00,2024-10-03 06:00:00+00:00,2024-10-03T02:00:00-05:00,2024-10-03 07:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 02:00:00-05:00,2024-10-03 07:00:00+00:00,2024-10-03T03:00:00-05:00,2024-10-03 08:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 03:00:00-05:00,2024-10-03 08:00:00+00:00,2024-10-03T04:00:00-05:00,2024-10-03 09:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 04:00:00-05:00,2024-10-03 09:00:00+00:00,2024-10-03T05:00:00-05:00,2024-10-03 10:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 05:00:00-05:00,2024-10-03 10:00:00+00:00,2024-10-03T06:00:00-05:00,2024-10-03 11:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 06:00:00-05:00,2024-10-03 11:00:00+00:00,2024-10-03T07:00:00-05:00,2024-10-03 12:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 07:00:00-05:00,2024-10-03 12:00:00+00:00,2024-10-03T08:00:00-05:00,2024-10-03 13:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,397.7,412.7,309.5,
2024-10-03 08:00:00-05:00,2024-10-03 13:00:00+00:00,2024-10-03T09:00:00-05:00,2024-10-03 14:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,6859.1,7216.8,5901.7,
2024-10-03 09:00:00-05:00,2024-10-03 14:00:00+00:00,2024-10-03T10:00:00-05:00,2024-10-03 15:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,15464.0,16529.7,14171.0,
2024-10-03 10:00:00-05:00,2024-10-03 15:00:00+00:00,2024-10-03T11:00:00-05:00,2024-10-03 16:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,18108.4,19321.0,17072.5,
2024-10-03 11:00:00-05:00,2024-10-03 16:00:00+00:00,2024-10-03T12:00:00-05:00,2024-10-03 17:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,18709.9,19944.9,16412.8,
2024-10-03 12:00:00-05:00,2024-10-03 17:00:00+00:00,2024-10-03T13:00:00-05:00,2024-10-03 18:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,18720.1,19940.6,16309.4,
2024-10-03 13:00:00-05:00,2024-10-03 18:00:00+00:00,2024-10-03T14:00:00-05:00,2024-10-03 19:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,18916.1,20181.7,16866.9,
2024-10-03 14:00:00-05:00,2024-10-03 19:00:00+00:00,2024-10-03T15:00:00-05:00,2024-10-03 20:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,19020.6,20288.0,17027.3,
2024-10-03 15:00:00-05:00,2024-10-03 20:00:00+00:00,2024-10-03T16:00:00-05:00,2024-10-03 21:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,19053.9,20345.4,17083.5,
2024-10-03 16:00:00-05:00,2024-10-03 21:00:00+00:00,2024-10-03T17:00:00-05:00,2024-10-03 22:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,18781.6,20143.4,16481.8,
2024-10-03 17:00:00-05:00,2024-10-03 22:00:00+00:00,2024-10-03T18:00:00-05:00,2024-10-03 23:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,15161.6,16477.9,12583.1,
2024-10-03 18:00:00-05:00,2024-10-03 23:00:00+00:00,2024-10-03T19:00:00-05:00,2024-10-04 00:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,5124.2,5846.6,3081.0,
2024-10-03 19:00:00-05:00,2024-10-04 00:00:00+00:00,2024-10-03T20:00:00-05:00,2024-10-04 01:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,131.4,172.3,20.4,
2024-10-03 20:00:00-05:00,2024-10-04 01:00:00+00:00,2024-10-03T21:00:00-05:00,2024-10-04 02:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 21:00:00-05:00,2024-10-04 02:00:00+00:00,2024-10-03T22:00:00-05:00,2024-10-04 03:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 22:00:00-05:00,2024-10-04 03:00:00+00:00,2024-10-03T23:00:00-05:00,2024-10-04 04:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
2024-10-03 23:00:00-05:00,2024-10-04 04:00:00+00:00,2024-10-04T00:00:00-05:00,2024-10-04 05:00:00+00:00,2024-09-27T00:55:07-05:00,2024-09-27 05:55:07+00:00,,0.0,0.0,0.0,
