interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-01-02 02:00:00-06:00,2024-01-02 08:00:00+00:00,2024-01-02T03:00:00-06:00,2024-01-02 09:00:00+00:00,2023-12-26T03:55:41-06:00,2023-12-26 09:55:41+00:00,,24.8,0.0,0.0,
2024-01-02 03:00:00-06:00,2024-01-02 09:00:00+00:00,2024-01-02T04:00:00-06:00,2024-01-02 10:00:00+00:00,2023-12-26T04:55:39-06:00,2023-12-26 10:55:39+00:00,,24.8,0.0,0.0,
2024-01-02 04:00:00-06:00,2024-01-02 10:00:00+00:00,2024-01-02T05:00:00-06:00,2024-01-02 11:00:00+00:00,2023-12-26T05:55:44-06:00,2023-12-26 11:55:44+00:00,,24.8,0.0,0.0,
2024-01-02 05:00:00-06:00,2024-01-02 11:00:00+00:00,2024-01-02T06:00:00-06:00,2024-01-02 12:00:00+00:00,2023-12-26T06:55:42-06:00,2023-12-26 12:55:42+00:00,,24.8,0.0,0.0,
2024-01-02 06:00:00-06:00,2024-01-02 12:00:00+00:00,2024-01-02T07:00:00-06:00,2024-01-02 13:00:00+00:00,2023-12-26T07:55:36-06:00,2023-12-26 13:55:36+00:00,,24.8,0.0,0.0,
2024-01-02 07:00:00-06:00,2024-01-02 13:00:00+00:00,2024-01-02T08:00:00-06:00,2024-01-02 14:00:00+00:00,2023-12-26T08:55:38-06:00,2023-12-26 14:55:38+00:00,,164.1,163.6,113.2,
2024-01-02 08:00:00-06:00,2024-01-02 14:00:00+00:00,2024-01-02T09:00:00-06:00,2024-01-02 15:00:00+00:00,2023-12-26T09:55:44-06:00,2023-12-26 15:55:44+00:00,,2755.5,3320.6,2199.5,
2024-01-02 09:00:00-06:00,2024-01-02 15:00:00+00:00,2024-01-02T10:00:00-06:00,2024-01-02 16:00:00+00:00,2023-12-26T10:55:41-06:00,2023-12-26 16:55:41+00:00,,6591.8,8166.5,4862.5,
2024-01-02 10:00:00-06:00,2024-01-02 16:00:00+00:00,2024-01-02T11:00:00-06:00,2024-01-02 17:00:00+00:00,2023-12-26T11:55:40-06:00,2023-12-26 17:55:40+00:00,,7983.2,9824.9,5059.5,
2024-01-02 11:00:00-06:00,2024-01-02 17:00:00+00:00,2024-01-02T12:00:00-06:00,2024-01-02 18:00:00+00:00,2023-12-26T12:55:39-06:00,2023-12-26 18:55:39+00:00,,9018.6,11084.3,6179.0,
2024-01-02 12:00:00-06:00,2024-01-02 18:00:00+00:00,2024-01-02T13:00:00-06:00,2024-01-02 19:00:00+00:00,2023-12-26T13:55:43-06:00,2023-12-26 19:55:43+00:00,,8863.6,11054.9,6818.1,
2024-01-02 13:00:00-06:00,2024-01-02 19:00:00+00:00,2024-01-02T14:00:00-06:00,2024-01-02 20:00:00+00:00,2023-12-26T14:55:44-06:00,2023-12-26 20:55:44+00:00,,8992.6,11197.0,6944.8,
2024-01-02 14:00:00-06:00,2024-01-02 20:00:00+00:00,2024-01-02T15:00:00-06:00,2024-01-02 21:00:00+00:00,2023-12-26T15:55:41-06:00,2023-12-26 21:55:41+00:00,,8766.7,10934.9,6339.4,
2024-01-02 15:00:00-06:00,2024-01-02 21:00:00+00:00,2024-01-02T16:00:00-06:00,2024-01-02 22:00:00+00:00,2023-12-26T16:55:39-06:00,2023-12-26 22:55:39+00:00,,7625.5,9545.5,4817.7,
2024-01-02 16:00:00-06:00,2024-01-02 22:00:00+00:00,2024-01-02T17:00:00-06:00,2024-01-02 23:00:00+00:00,2023-12-26T17:55:39-06:00,2023-12-26 23:55:39+00:00,,4338.2,5381.0,1862.3,
2024-01-02 17:00:00-06:00,2024-01-02 23:00:00+00:00,2024-01-02T18:00:00-06:00,2024-01-03 00:00:00+00:00,2023-12-26T18:55:35-06:00,2023-12-27 00:55:35+00:00,,647.4,732.5,31.1,
2024-01-02 18:00:00-06:00,2024-01-03 00:00:00+00:00,2024-01-02T19:00:00-06:00,2024-01-03 01:00:00+00:00,2023-12-26T19:55:37-06:00,2023-12-27 01:55:37+00:00,,30.4,0.0,0.0,
2024-01-02 19:00:00-06:00,2024-01-03 01:00:00+00:00,2024-01-02T20:00:00-06:00,2024-01-03 02:00:00+00:00,2023-12-26T20:55:34-06:00,2023-12-27 02:55:34+00:00,,24.8,0.0,0.0,
2024-01-02 20:00:00-06:00,2024-01-03 02:00:00+00:00,2024-01-02T21:00:00-06:00,2024-01-03 03:00:00+00:00,2023-12-26T21:55:39-06:00,2023-12-27 03:55:39+00:00,,24.8,0.0,0.0,
2024-01-02 21:00:00-06:00,2024-01-03 03:00:00+00:00,2024-01-02T22:00:00-06:00,2024-01-03 04:00:00+00:00,2023-12-26T22:55:35-06:00,2023-12-27 04:55:35+00:00,,24.8,0.0,0.0,
2024-01-02 22:00:00-06:00,2024-01-03 04:00:00+00:00,2024-01-02T23:00:00-06:00,2024-01-03 05:00:00+00:00,2023-12-26T23:55:33-06:00,2023-12-27 05:55:33+00:00,,24.8,0.0,0.0,
2024-01-02 23:00:00-06:00,2024-01-03 05:00:00+00:00,2024-01-03T00:00:00-06:00,2024-01-03 06:00:00+00:00,2023-12-27T00:55:39-06:00,2023-12-27 06:55:39+00:00,,24.8,0.0,0.0,
2024-01-03 00:00:00-06:00,2024-01-03 06:00:00+00:00,2024-01-03T01:00:00-06:00,2024-01-03 07:00:00+00:00,2023-12-27T01:55:39-06:00,2023-12-27 07:55:39+00:00,,24.8,0.0,0.0,
2024-01-03 01:00:00-06:00,2024-01-03 07:00:00+00:00,2024-01-03T02:00:00-06:00,2024-01-03 08:00:00+00:00,2023-12-27T02:55:34-06:00,2023-12-27 08:55:34+00:00,,24.8,0.0,0.0,
2024-01-03 02:00:00-06:00,2024-01-03 08:00:00+00:00,2024-01-03T03:00:00-06:00,2024-01-03 09:00:00+00:00,2023-12-27T03:55:41-06:00,2023-12-27 09:55:41+00:00,,24.8,0.0,0.0,
2024-01-03 03:00:00-06:00,2024-01-03 09:00:00+00:00,2024-01-03T04:00:00-06:00,2024-01-03 10:00:00+00:00,2023-12-27T04:55:33-06:00,2023-12-27 10:55:33+00:00,,24.8,0.0,0.0,
