hour,load_kw
465,14142.0
466,12690.0
467,12556.0
468,12490.0
469,12688.0
470,14730.0
471,12828.0
472,12214.0
473,12350.0
474,12072.0
475,13742.0
476,11526.0
477,11600.0
478,10840.0
479,10426.0
480,12136.0
481,10536.0
482,10146.0
483,10086.0
484,10100.0
485,10266.0
486,12214.0
487,11178.0
488,11826.0
489,12134.0
490,12416.0
491,12512.0
492,14758.0
493,13058.0
494,12710.0
495,12590.0
496,12544.0
497,12344.0
498,13970.0
499,12010.0
500,11362.0
501,11164.0
502,10796.0
503,12342.0
504,10660.0
505,10188.0
506,10042.0
507,9868.0
508,10448.0
509,11284.0
510,10540.0
511,11128.0
512,11404.0
513,11784.0
514,12010.0
515,14482.0
516,12055.0
517,12435.0
518,12280.0
519,12426.0
520,12648.0
521,13116.0
522,11738.0
523,11192.0
524,10836.0
525,10748.0
526,12086.0
527,10578.0
528,9954.0
529,10418.0
530,9380.0
531,10696.0
532,9972.0
533,9814.0
534,10136.0
535,12138.0
536,10646.0
537,10764.0
538,11074.0
539,11476.0
540,11226.0
541,11348.0
542,11520.0
543,11374.0
544,11380.0
545,11424.0
546,11376.0
547,11194.0
548,10924.0
549,10756.0
550,10582.0
551,10354.0
552,10306.0
553,10322.0
554,11706.0
555,10096.0
556,9998.0
557,10242.0
558,10174.0
559,10300.0
560,10328.0
561,10670.0
562,10808.0
563,10800.0
564,11030.0
565,10942.0
566,11134.0
567,11156.0
568,11290.0
569,12812.0
570,11210.0
571,11112.0
572,10820.0
573,11130.0
574,10814.0
575,10688.0
576,10262.0
577,10130.0
578,9952.0
579,9870.0
580,9890.0
581,9836.0
582,10408.0
583,10904.0
584,11458.0
585,11960.0
586,12444.0
587,14734.0
588,12836.0
589,12750.0
590,12862.0
591,13048.0
592,12576.0
593,12292.0
594,12154.0
595,11688.0
596,11044.0
597,12200.0
598,11096.0
599,10860.0
600,10562.0
601,10420.0
602,10224.0
603,10030.0
604,10002.0
605,10076.0
606,10464.0
607,12214.0
608,12422.0
609,12224.0
610,12896.0
611,12614.0
612,12852.0
613,12886.0
614,12984.0
615,12794.0
616,12680.0
617,12762.0
618,12190.0
619,11814.0
620,11706.0
621,11638.0
622,11282.0
623,10712.0
624,10648.0
625,10498.0
626,10170.0
627,10560.0
628,11216.0
629,10362.0
630,10594.0
631,11064.0
632,11600.0
633,12122.0
634,12162.0
635,12542.0
636,14766.0
637,12842.0
638,12620.0
639,12534.0
640,12320.0
641,12176.0
642,12608.0
643,12978.0
644,11736.0
645,11310.0
646,10756.0
647,10454.0
648,10198.0
649,11628.0
650,10144.0
651,9732.0
652,9796.0
653,9890.0
654,10202.0
655,10648.0
656,13210.0
657,11892.0
658,12600.0
659,12552.0
660,12492.0
661,12848.0
662,12714.0
663,14868.0
664,12392.0
665,12648.0
666,12218.0
667,11892.0
668,11454.0
669,11294.0
670,12922.0
671,10898.0
672,10812.0
673,10250.0
674,9944.0
675,9838.0
676,9820.0
677,10846.0
678,10942.0
679,11102.0
680,11254.0
681,11900.0
682,12296.0
683,12390.0
684,14584.0
685,12806.0
686,12612.0
687,12362.0
688,12226.0
689,11916.0
690,13668.0
691,11508.0
692,11474.0
693,11054.0
694,10588.0
695,10176.0
696,10186.0
697,11722.0
698,10052.0
699,10152.0
700,9744.0
701,9868.0
702,9966.0
703,10094.0
704,10302.0
705,12392.0
706,11274.0
707,11370.0
708,11742.0
709,12040.0
710,11794.0
711,12454.0
712,12952.0
713,12026.0
714,11452.0
715,11230.0
716,10876.0
717,10898.0
718,10562.0
719,12076.0
720,10414.0
721,10098.0
722,9994.0
723,9900.0
724,9956.0
725,9866.0
726,11754.0
727,10410.0
728,10452.0
729,10840.0
730,11322.0
731,11900.0
732,14106.0
733,12616.0
734,12306.0
735,12180.0
736,11834.0
737,11670.0
738,12280.0
739,12674.0
740,11356.0
741,10914.0
742,10728.0
743,10598.0
744,10402.0
745,11768.0
746,10140.0
747,9826.0
748,9774.0
749,9782.0
750,10232.0
751,10948.0
752,11412.0
753,14130.0
754,12566.0
755,12404.0
756,12596.0
757,12800.0
758,12772.0
759,12756.0
760,14818.0
761,12380.0
762,12200.0
763,11556.0
764,11552.0
765,11186.0
766,10946.0
767,12316.0
768,10520.0
769,10122.0
770,10038.0
771,9940.0
772,9690.0
773,9772.0
774,12000.0
775,11150.0
776,11526.0
777,12444.0
778,12482.0
779,12880.0
780,12870.0
781,15298.0
782,14354.0
783,14084.0
784,13804.0
785,13578.0
786,12992.0
787,12574.0
788,14072.0
789,12058.0
790,11256.0
791,10862.0
792,10626.0
793,10486.0
794,10720.0
795,11400.0
796,10362.0
797,10166.0
798,10678.0
799,11300.0
800,11610.0
801,12306.0
802,13124.0
803,13366.0
804,13684.0
805,13734.0
806,11196.0
807,13608.0
808,12944.0
809,12562.0
810,12318.0
811,12024.0
812,11676.0
813,11622.0
814,11230.0
815,11044.0
816,10568.0
817,10512.0
818,10238.0
819,10300.0
820,10092.0
821,10346.0
822,10616.0
823,11410.0
824,11618.0
825,12502.0
826,12854.0
827,12984.0
828,13072.0
829,12808.0
830,13218.0
831,13046.0
832,13102.0
833,12478.0
834,12348.0
835,11764.0
836,11678.0
837,11526.0
838,11106.0
839,10908.0
840,10792.0
841,10656.0
842,10250.0
843,10212.0
844,10036.0
845,10348.0
846,10612.0
847,11058.0
848,11708.0
849,12398.0
850,12494.0
851,12618.0
852,12756.0
853,12412.0
854,12912.0
855,12632.0
856,12456.0
857,12026.0
858,11962.0
859,11396.0
860,11268.0
861,11030.0
862,10900.0
863,10608.0
864,10418.0
865,10334.0
866,10246.0
867,10058.0
868,10062.0
869,9094.0
870,11602.0
871,9340.0
872,11948.0
873,10262.0
874,11150.0
875,11314.0
876,12028.0
877,11480.0
878,11618.0
879,11422.0
880,10736.0
881,12064.0
882,11222.0
883,10168.0
884,11606.0
885,11054.0
886,11408.0
887,9984.0
888,10548.0
889,9442.0
890,10484.0
891,10316.0
892,9990.0
893,10130.0
894,10398.0
895,10450.0
896,10720.0
897,10718.0
898,11026.0
899,11214.0
900,11358.0
901,11554.0
902,11556.0
903,11520.0
904,11422.0
905,11344.0
906,11372.0
907,11334.0
908,11328.0
909,11154.0
910,10994.0
911,11062.0
912,10552.0
913,10550.0
914,10300.0
915,10276.0
916,10202.0
917,10038.0
918,10540.0
919,11336.0
920,11630.0
921,12390.0
922,12790.0
923,12946.0
924,13292.0
925,13374.0
926,13264.0
927,13212.0
928,13004.0
929,12770.0
930,12378.0
931,11964.0
932,12034.0
933,11578.0
934,11560.0
935,11118.0
936,10912.0
937,10516.0
938,10680.0
939,10378.0
940,10416.0
941,8526.0
942,11572.0
943,11188.0
944,12308.0
945,11092.0
946,12712.0
947,13016.0
948,12800.0
949,13020.0
950,13086.0
951,13050.0
952,12864.0
953,12772.0
954,12634.0
955,12246.0
956,11880.0
957,11612.0
958,11406.0
959,11022.0
960,10854.0
961,10644.0
962,10468.0
963,10358.0
964,10358.0
965,10274.0
966,10770.0
967,11422.0
968,11820.0
969,12640.0
970,12614.0
971,13154.0
972,12866.0
973,13236.0
974,13362.0
975,13282.0
976,13118.0
977,12688.0
978,12494.0
979,12028.0
980,11910.0
981,11568.0
982,11384.0
983,11080.0
984,10642.0
985,10792.0
986,10468.0
987,10114.0
988,10256.0
989,10346.0
990,10240.0
991,10168.0
992,11828.0
993,14366.0
994,10900.0
995,12920.0
996,15100.0
997,12994.0
998,13088.0
999,13130.0
1000,12008.0
1001,12582.0
1002,11872.0
1003,11668.0
1004,11858.0
1005,11642.0
1006,11456.0
1007,11030.0
1008,10962.0
1009,10546.0
1010,10678.0
1011,10244.0
1012,10312.0
1013,10294.0
1014,10672.0
1015,11266.0
1016,11892.0
1017,12598.0
1018,12552.0
1019,12944.0
1020,12974.0
1021,13038.0
1022,12990.0
1023,12778.0
1024,12682.0
1025,12306.0
1026,12158.0
1027,11602.0
1028,11388.0
1029,11396.0
1030,11368.0
1031,10794.0
1032,10758.0
1033,10698.0
1034,10444.0
1035,10460.0
1036,10314.0
1037,10404.0
1038,10550.0
1039,10682.0
1040,10910.0
1041,11280.0
1042,11076.0
1043,11592.0
1044,11580.0
1045,11802.0
1046,11914.0
1047,11818.0
1048,11860.0
1049,11952.0
1050,11610.0
1051,11564.0
1052,9634.0
1053,11232.0
1054,11022.0
1055,10858.0
1056,10744.0
1057,10558.0
1058,10686.0
1059,10312.0
1060,9770.0
1061,10184.0
1062,10462.0
1063,10692.0
1064,10870.0
1065,11160.0
1066,11150.0
1067,11290.0
1068,11510.0
1069,11830.0
1070,11610.0
1071,11696.0
1072,11656.0
1073,11654.0
1074,11628.0
1075,11498.0
1076,11450.0
1077,11416.0
1078,10954.0
1079,10998.0
1080,10840.0
1081,10552.0
1082,10342.0
1083,10226.0
1084,10170.0
1085,10234.0
1086,10522.0
1087,11454.0
1088,11898.0
1089,12532.0
1090,12884.0
1091,13070.0
1092,12986.0
1093,13178.0
1094,12928.0
1095,12950.0
1096,13000.0
1097,12532.0
1098,12372.0
1099,11928.0
1100,11840.0
1101,11576.0
1102,11648.0
1103,10976.0
1104,10986.0
1105,10490.0
1106,10590.0
1107,10252.0
1108,10288.0
1109,9904.0
1110,12138.0
1111,11138.0
1112,11670.0
1113,12752.0
1114,12730.0
1115,13082.0
1116,12786.0
1117,13098.0
1118,12966.0
1119,12898.0
1120,12624.0
1121,12368.0
1122,12236.0
1123,11826.0
1124,11724.0
1125,12584.0
1126,11742.0
1127,11144.0
1128,10602.0
1129,10358.0
1130,10288.0
1131,9950.0
1132,9954.0
1133,9864.0
1134,10488.0
1135,10968.0
1136,11716.0
1137,12104.0
1138,12544.0
1139,12590.0
1140,14446.0
1141,13680.0
1142,13302.0
1143,12978.0
1144,12554.0
1145,12426.0
1146,12394.0
1147,11894.0
1148,11782.0
1149,11622.0
1150,12978.0
1151,11082.0
1152,10782.0
1153,10424.0
1154,10308.0
1155,10064.0
1156,10956.0
1157,10914.0
1158,10792.0
1159,10984.0
1160,12028.0
1161,12400.0
1162,12764.0
1163,12904.0
1164,12906.0
1165,13202.0
1166,13294.0
1167,13180.0
1168,13074.0
1169,12688.0
1170,12570.0
1171,12194.0
1172,11890.0
1173,11588.0
1174,11428.0
1175,11048.0
1176,10710.0
1177,12174.0
1178,10492.0
1179,9998.0
1180,10120.0
1181,10060.0
1182,10628.0
1183,11032.0
1184,13496.0
1185,12668.0
1186,12884.0
1187,13238.0
1188,15860.0
1189,14050.0
1190,13446.0
1191,13162.0
1192,15254.0
1193,12756.0
1194,12250.0
1195,11722.0
1196,13518.0
1197,11428.0
1198,10636.0
1199,10544.0
1200,12150.0
1201,10440.0
1202,10098.0
1203,9968.0
1204,11436.0
1205,10074.0
1206,10184.0
1207,10224.0
1208,12328.0
1209,11442.0
1210,11430.0
1211,11662.0
1212,13980.0
1213,12544.0
1214,12446.0
1215,12272.0
1216,14614.0
1217,12406.0
1218,12106.0
1219,11986.0
1220,13886.0
1221,12148.0
1222,11320.0
1223,11158.0
1224,12182.0
1225,10700.0
1226,10044.0
1227,9948.0
1228,10270.0
1229,11370.0
1230,10064.0
1231,10192.0
1232,10482.0
1233,12198.0
1234,11038.0
1235,10728.0
1236,10838.0
1237,13354.0
1238,11260.0
1239,11454.0
1240,11262.0
1241,13436.0
1242,11730.0
1243,11202.0
1244,10978.0
1245,10880.0
1246,12816.0
1247,10574.0
1248,10474.0
1249,10242.0
1250,11764.0
1251,10222.0
1252,9984.0
1253,9950.0
1254,12078.0
1255,11092.0
1256,11456.0
1257,11888.0
1258,14410.0
1259,12872.0
1260,12420.0
1261,13954.0
1262,13736.0
1263,12706.0
1264,12538.0
1265,12956.0
1266,13912.0
1267,11002.0
1268,12370.0
1269,11258.0
1270,12950.0
1271,11200.0
1272,10598.0
1273,10396.0
1274,12028.0
1275,10376.0
1276,9982.0
1277,9966.0
1278,12344.0
1279,10936.0
1280,11188.0
1281,11792.0
1282,14302.0
1283,12592.0
1284,12540.0
1285,12586.0
1286,14886.0
1287,13060.0
1288,12578.0
1289,12290.0
1290,14186.0
1291,12010.0
1292,11554.0
1293,11306.0
1294,12902.0
1295,10916.0
1296,10400.0
1297,10240.0
1298,11998.0
1299,10168.0
1300,9886.0
1301,9888.0
1302,12286.0
1303,11248.0
1304,11610.0
1305,11982.0
1306,12400.0
1307,14570.0
1308,12750.0
1309,12610.0
1310,12570.0
1311,14932.0
1312,12622.0
1313,12278.0
1314,12290.0
1315,12262.0
1316,13298.0
1317,11284.0
1318,10980.0
1319,11158.0
1320,11918.0
1321,10188.0
1322,10028.0
1323,10020.0
1324,11440.0
1325,10034.0
1326,10342.0
1327,11464.0
1328,12946.0
1329,12214.0
1330,12290.0
1331,12424.0
1332,14908.0
1333,13096.0
1334,12810.0
1335,13016.0
1336,12420.0
1337,12300.0
1338,12086.0
1339,13874.0
1340,11720.0
1341,11936.0
1342,11180.0
1343,11010.0
1344,10528.0
1345,10376.0
1346,10208.0
1347,10102.0
1348,11620.0
1349,10294.0
1350,10570.0
1351,11088.0
1352,11498.0
1353,12002.0
1354,12650.0
1355,14830.0
1356,12514.0
1357,12944.0
1358,12550.0
1359,12402.0
1360,12020.0
1361,11778.0
1362,12302.0
1363,12738.0
1364,11376.0
1365,10916.0
1366,10554.0
1367,10786.0
1368,10728.0
1369,10444.0
1370,10254.0
1371,9968.0
1372,10104.0
1373,10048.0
1374,11908.0
1375,10582.0
1376,10830.0
1377,11134.0
1378,11026.0
1379,11590.0
1380,11366.0
1381,11442.0
1382,11416.0
1383,11654.0
1384,11646.0
1385,13632.0
1386,11758.0
1387,11324.0
1388,11074.0
1389,10982.0
1390,10730.0
1391,10456.0
1392,10212.0
1393,11928.0
1394,10306.0
1395,9882.0
1396,9846.0
1397,9626.0
1398,9782.0
1399,11624.0
1400,10784.0
1401,10892.0
1402,11394.0
1403,11832.0
1404,12256.0
1405,12298.0
1406,13072.0
1407,12472.0
1408,14514.0
1409,12654.0
1410,12062.0
1411,11858.0
1412,11528.0
1413,11352.0
1414,10908.0
1415,12444.0
1416,10582.0
1417,10512.0
1418,10178.0
1419,9986.0
1420,9826.0
1421,10292.0
1422,11578.0
1423,11382.0
1424,11624.0
1425,12314.0
1426,13098.0
1427,13074.0
1428,13498.0
1429,13386.0
1430,13214.0
1431,13632.0
1432,13332.0
1433,15322.0
1434,12842.0
1435,12180.0
1436,11770.0
1437,13338.0
1438,11094.0
1439,11026.0
1440,10264.0
1441,10186.0
1442,11884.0
1443,10198.0
1444,9974.0
1445,9826.0
1446,10432.0
1447,12876.0
1448,11982.0
1449,12662.0
1450,12684.0
1451,12654.0
1452,14084.0
1453,14028.0
1454,12830.0
1455,12724.0
1456,12574.0
1457,14436.0
1458,11834.0
1459,11608.0
1460,11320.0
1461,13084.0
1462,11320.0
1463,10782.0
1464,10528.0
1465,10146.0
1466,10036.0
1467,10296.0
1468,11878.0
1469,10138.0
1470,11042.0
1471,11038.0
1472,10936.0
1473,12952.0
1474,12646.0
1475,12414.0
1476,12536.0
1477,12714.0
1478,14618.0
1479,12634.0
1480,12138.0
1481,11992.0
1482,13890.0
1483,12064.0
1484,11316.0
1485,11140.0
1486,10798.0
1487,12282.0
1488,10654.0
1489,10062.0
1490,10004.0
1491,9996.0
1492,11330.0
1493,9902.0
1494,10116.0
1495,10740.0
1496,11284.0
1497,13860.0
1498,12560.0
1499,12466.0
1500,12574.0
1501,13080.0
1502,14316.0
1503,12366.0
1504,12310.0
1505,12198.0
1506,14102.0
1507,12356.0
1508,11742.0
1509,11304.0
1510,11106.0
1511,12506.0
1512,10866.0
1513,10328.0
1514,9992.0
1515,10150.0
1516,11674.0
1517,10184.0
1518,10488.0
1519,10998.0
1520,13304.0
1521,12362.0
1522,12170.0
1523,14578.0
1524,12534.0
1525,12296.0
1526,14416.0
1527,12408.0
1528,11876.0
1529,13454.0
1530,11852.0
1531,11178.0
1532,12762.0
1533,11156.0
1534,10494.0
1535,11936.0
1536,10396.0
1537,9940.0
1538,11524.0
1539,10048.0
1540,9710.0
1541,9890.0
1542,11766.0
1543,9808.0
1544,9982.0
1545,12330.0
1546,10644.0
1547,10710.0
1548,12942.0
1549,10838.0
1550,12914.0
1551,11414.0
1552,11004.0
1553,10928.0
1554,13198.0
1555,10870.0
1556,10720.0
1557,12734.0
1558,10314.0
1559,10140.0
1560,12148.0
1561,10068.0
1562,9902.0
1563,11454.0
1564,9686.0
1565,9458.0
1566,11688.0
1567,9796.0
1568,9902.0
1569,12020.0
1570,10580.0
1571,10654.0
1572,12658.0
1573,11540.0
1574,11246.0
1575,11798.0
1576,12924.0
1577,11222.0
1578,11160.0
1579,13112.0
1580,10724.0
1581,10618.0
1582,12626.0
1583,10322.0
1584,10128.0
1585,11782.0
1586,10142.0
1587,10024.0
1588,9868.0
1589,11728.0
1590,10386.0
1591,10754.0
1592,13776.0
1593,12000.0
1594,13076.0
1595,14484.0
1596,13516.0
1597,13442.0
1598,16246.0
1599,14034.0
1600,13652.0
1601,13232.0
1602,15718.0
1603,12932.0
1604,12138.0
1605,13980.0
1606,11758.0
1607,11184.0
1608,12590.0
1609,10880.0
1610,10344.0
1611,12346.0
1612,10330.0
1613,10194.0
1614,12648.0
1615,11864.0
1616,12270.0
1617,12798.0
1618,13502.0
1619,13882.0
1620,16468.0
1621,14508.0
1622,15190.0
1623,14948.0
1624,14256.0
1625,13944.0
1626,14440.0
1627,13218.0
1628,12986.0
1629,12946.0
1630,14416.0
1631,12192.0
1632,11472.0
1633,10916.0
1634,12824.0
1635,10676.0
1636,10688.0
1637,10776.0
1638,13236.0
1639,12090.0
1640,12464.0
1641,13212.0
1642,13646.0
1643,16452.0
1644,14018.0
1645,13742.0
1646,14078.0
1647,16352.0
1648,13712.0
1649,13060.0
1650,15212.0
1651,13122.0
1652,12606.0
1653,13744.0
1654,13298.0
1655,11396.0
1656,11708.0
1657,12424.0
1658,10546.0
1659,10198.0
1660,12060.0
1661,9990.0
1662,10446.0
1663,13240.0
1664,11512.0
1665,12690.0
1666,14122.0
1667,12422.0
1668,12546.0
1669,15060.0
1670,13034.0
1671,12432.0
1672,14464.0
1673,12388.0
1674,11750.0
1675,13362.0
1676,11858.0
1677,11150.0
1678,12570.0
1679,10776.0
1680,10286.0
1681,10678.0
1682,11394.0
1683,9920.0
1684,10316.0
1685,11124.0
1686,10168.0
1687,12442.0
1688,11486.0
1689,11560.0
1690,13950.0
1691,12358.0
1692,12090.0
1693,12278.0
1694,14934.0
1695,12480.0
1696,12194.0
1697,13558.0
1698,11490.0
1699,11216.0
1700,12488.0
1701,10894.0
1702,10226.0
1703,11842.0
1704,10172.0
1705,9830.0
1706,11414.0
1707,10064.0
1708,9796.0
1709,9716.0
1710,12064.0
1711,10078.0
1712,10360.0
1713,12578.0
1714,10736.0
1715,10678.0
1716,12964.0
1717,10758.0
1718,11046.0
1719,12576.0
1720,10910.0
1721,10680.0
1722,12468.0
1723,10930.0
1724,10384.0
1725,12190.0
1726,10392.0
1727,10132.0
1728,10146.0
1729,11702.0
1730,11709.0
1731,9748.0
1732,9914.0
1733,11748.0
1734,10142.0
1735,10292.0
1736,12160.0
1737,10812.0
1738,10778.0
1739,11538.0
1740,12452.0
1741,10950.0
1742,11732.0
1743,12748.0
1744,11006.0
1745,10968.0
1746,13090.0
1747,10878.0
1748,10642.0
1749,12700.0
1750,10384.0
1751,10320.0
1752,12168.0
1753,10248.0
1754,10060.0
1755,10214.0
1756,11806.0
1757,10232.0
1758,10370.0
1759,12780.0
1760,11442.0
1761,11672.0
1762,13798.0
1763,12082.0
1764,12038.0
1765,14164.0
1766,12398.0
1767,12156.0
1768,13858.0
1769,12078.0
1770,11150.0
1771,11636.0
1772,12540.0
1773,10728.0
1774,10574.0
1775,12362.0
1776,10112.0
1777,10228.0
1778,11736.0
1779,10252.0
1780,10000.0
1781,10392.0
1782,11742.0
1783,10774.0
1784,11268.0
1785,14024.0
1786,12082.0
1787,12250.0
1788,14812.0
1789,13216.0
1790,13210.0
1791,15658.0
1792,13556.0
1793,12878.0
1794,14742.0
1795,12282.0
1796,11436.0
1797,10942.0
1798,12626.0
1799,9962.0
1800,10010.0
1801,11712.0
1802,9824.0
1803,9562.0
1804,10666.0
1805,10734.0
1806,10070.0
1807,12348.0
1808,11020.0
1809,11194.0
1810,11448.0
1811,13898.0
1812,12178.0
1813,11922.0
1814,11694.0
1815,14176.0
1816,11694.0
1817,11186.0
1818,12690.0
1819,10994.0
1820,10664.0
1821,10366.0
1822,11852.0
1823,9688.0
1824,9490.0
1825,11108.0
1826,9626.0
1827,9408.0
1828,10466.0
1829,10388.0
1830,9748.0
1831,10110.0
1832,12296.0
1833,11062.0
1834,11424.0
1835,13682.0
1836,12166.0
1837,12008.0
1838,11952.0
1839,11896.0
1840,12426.0
1841,12932.0
1842,11338.0
1843,10948.0
1844,10716.0
1845,10524.0
1846,11934.0
1847,10050.0
1848,10216.0
1849,10116.0
1850,9984.0
1851,9758.0
1852,9836.0
1853,9794.0
1854,11942.0
1855,11060.0
1856,11406.0
1857,11830.0
1858,11914.0
1859,11752.0
1860,11806.0
1861,11626.0
1862,11206.0
1863,13126.0
1864,11222.0
1865,10572.0
1866,12234.0
1867,10640.0
1868,10198.0
1869,11774.0
1870,10192.0
1871,9728.0
