interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-07-02 02:00:00-05:00,2024-07-02 07:00:00+00:00,2024-07-02T03:00:00-05:00,2024-07-02 08:00:00+00:00,2024-06-25T03:55:13-05:00,2024-06-25 08:55:13+00:00,,0.0,0.0,0.0,
2024-07-02 03:00:00-05:00,2024-07-02 08:00:00+00:00,2024-07-02T04:00:00-05:00,2024-07-02 09:00:00+00:00,2024-06-25T04:55:09-05:00,2024-06-25 09:55:09+00:00,,0.0,0.0,0.0,
2024-07-02 04:00:00-05:00,2024-07-02 09:00:00+00:00,2024-07-02T05:00:00-05:00,2024-07-02 10:00:00+00:00,2024-06-25T05:55:10-05:00,2024-06-25 10:55:10+00:00,,0.0,0.0,0.0,
2024-07-02 05:00:00-05:00,2024-07-02 10:00:00+00:00,2024-07-02T06:00:00-05:00,2024-07-02 11:00:00+00:00,2024-06-25T06:55:09-05:00,2024-06-25 11:55:09+00:00,,0.0,0.0,0.0,
2024-07-02 06:00:00-05:00,2024-07-02 11:00:00+00:00,2024-07-02T07:00:00-05:00,2024-07-02 12:00:00+00:00,2024-06-25T07:55:08-05:00,2024-06-25 12:55:08+00:00,,126.7,164.3,137.4,
2024-07-02 07:00:00-05:00,2024-07-02 12:00:00+00:00,2024-07-02T08:00:00-05:00,2024-07-02 13:00:00+00:00,2024-06-25T08:55:09-05:00,2024-06-25 13:55:09+00:00,,3472.4,4345.0,3796.3,
2024-07-02 08:00:00-05:00,2024-07-02 13:00:00+00:00,2024-07-02T09:00:00-05:00,2024-07-02 14:00:00+00:00,2024-06-25T09:55:11-05:00,2024-06-25 14:55:11+00:00,,10398.6,13248.8,12080.6,
2024-07-02 09:00:00-05:00,2024-07-02 14:00:00+00:00,2024-07-02T10:00:00-05:00,2024-07-02 15:00:00+00:00,2024-06-25T10:55:15-05:00,2024-06-25 15:55:15+00:00,,13686.6,17383.0,15976.6,
2024-07-02 10:00:00-05:00,2024-07-02 15:00:00+00:00,2024-07-02T11:00:00-05:00,2024-07-02 16:00:00+00:00,2024-06-25T11:55:11-05:00,2024-06-25 16:55:11+00:00,,14726.9,18716.9,16953.1,
2024-07-02 11:00:00-05:00,2024-07-02 16:00:00+00:00,2024-07-02T12:00:00-05:00,2024-07-02 17:00:00+00:00,2024-06-25T12:55:10-05:00,2024-06-25 17:55:10+00:00,,15440.2,19666.6,16721.9,
2024-07-02 12:00:00-05:00,2024-07-02 17:00:00+00:00,2024-07-02T13:00:00-05:00,2024-07-02 18:00:00+00:00,2024-06-25T13:55:13-05:00,2024-06-25 18:55:13+00:00,,15788.1,20176.9,17268.4,
2024-07-02 13:00:00-05:00,2024-07-02 18:00:00+00:00,2024-07-02T14:00:00-05:00,2024-07-02 19:00:00+00:00,2024-06-25T14:55:08-05:00,2024-06-25 19:55:08+00:00,,15690.2,20138.2,17386.8,
2024-07-02 14:00:00-05:00,2024-07-02 19:00:00+00:00,2024-07-02T15:00:00-05:00,2024-07-02 20:00:00+00:00,2024-06-25T15:55:13-05:00,2024-06-25 20:55:13+00:00,,15680.8,20147.6,17415.4,
2024-07-02 15:00:00-05:00,2024-07-02 20:00:00+00:00,2024-07-02T16:00:00-05:00,2024-07-02 21:00:00+00:00,2024-06-25T16:55:12-05:00,2024-06-25 21:55:12+00:00,,15583.7,20050.7,17341.9,
2024-07-02 16:00:00-05:00,2024-07-02 21:00:00+00:00,2024-07-02T17:00:00-05:00,2024-07-02 22:00:00+00:00,2024-06-25T17:55:09-05:00,2024-06-25 22:55:09+00:00,,15485.5,19877.2,16832.4,
2024-07-02 17:00:00-05:00,2024-07-02 22:00:00+00:00,2024-07-02T18:00:00-05:00,2024-07-02 23:00:00+00:00,2024-06-25T18:55:08-05:00,2024-06-25 23:55:08+00:00,,14613.5,19022.2,15640.4,
2024-07-02 18:00:00-05:00,2024-07-02 23:00:00+00:00,2024-07-02T19:00:00-05:00,2024-07-03 00:00:00+00:00,2024-06-25T19:55:11-05:00,2024-06-26 00:55:11+00:00,,11667.9,15877.3,12364.3,
2024-07-02 19:00:00-05:00,2024-07-03 00:00:00+00:00,2024-07-02T20:00:00-05:00,2024-07-03 01:00:00+00:00,2024-06-25T20:55:11-05:00,2024-06-26 01:55:11+00:00,,4781.7,7042.2,4797.7,
2024-07-02 20:00:00-05:00,2024-07-03 01:00:00+00:00,2024-07-02T21:00:00-05:00,2024-07-03 02:00:00+00:00,2024-06-25T21:55:14-05:00,2024-06-26 02:55:14+00:00,,560.8,786.9,554.7,
