,pv_generation_kwh,load_kwh,battery_soc,grid_import,grid_export,net_grid,pv_to_load,pv_to_battery,battery_to_load,self_sufficiency,grid_stable
40,3253.6499999999996,1834.0438576402266,0.9999,0.0,0.0,0.0,1834.0438576402266,5.2631578947368425,0.0,1.0,False
41,485.54999999999995,1846.5961226315546,0.9711492727785412,0.0,0.0,0.0,485.54999999999995,0.0,1361.0461226315547,1.0,False
42,22.8,1848.009291537863,0.932630541627922,0.0,0.0,0.0,22.8,0.0,1825.209291537863,1.0,False
43,18.599999999999998,1830.8850094967133,0.8943877252896381,0.0,0.0,0.0,18.599999999999998,0.0,1812.2850094967134,1.0,False
44,18.599999999999998,1819.6627858289696,0.8563849669476272,0.0,0.0,0.0,18.599999999999998,0.0,1801.0627858289697,1.0,False
45,18.599999999999998,1835.0413886329147,0.8180622811984262,0.0,0.0,0.0,18.599999999999998,0.0,1816.4413886329148,1.0,False
46,18.599999999999998,1830.8850094967133,0.7798309216861851,0.0,0.0,0.0,18.599999999999998,0.0,1812.2850094967134,1.0,False
47,18.599999999999998,1817.917106591765,0.7418763664912563,0.0,0.0,0.0,18.599999999999998,0.0,1799.3171065917652,1.0,False
48,18.599999999999998,1808.5236897439497,0.7041233431203971,0.0,0.0,0.0,18.599999999999998,0.0,1789.9236897439498,1.0,False
49,18.599999999999998,1803.9516726941283,0.6664703384170987,0.0,0.0,0.0,18.599999999999998,0.0,1785.3516726941284,1.0,False
50,18.599999999999998,1796.303935083518,0.6289820879160988,0.0,0.0,0.0,18.599999999999998,0.0,1777.703935083518,1.0,False
51,18.599999999999998,1796.303935083518,0.5914975862401491,0.0,0.0,0.0,18.599999999999998,0.0,1777.703935083518,1.0,False
52,18.599999999999998,1802.2059934569238,0.5538925915792603,0.0,0.0,0.0,18.599999999999998,0.0,1783.605993456924,1.0,False
53,18.599999999999998,1824.2348028787912,0.515827639385397,0.0,0.0,0.0,18.599999999999998,0.0,1805.6348028787913,1.0,False
54,18.599999999999998,1844.8504433943501,0.4773325236035635,0.0,0.0,0.0,18.599999999999998,0.0,1826.2504433943502,1.0,False
55,69.75,1855.6570291484738,0.4396905074365598,0.0,0.0,0.0,69.75,0.0,1785.9070291484738,1.0,False
56,1490.6999999999998,1772.1969360935498,0.43372087972476475,0.0,0.0,0.0,1490.6999999999998,0.0,281.49693609354995,1.0,False
57,4100.25,1613.6726358388287,0.48091775305886264,0.0,0.0,0.0,1613.6726358388287,2486.5773641611713,0.0,1.0,False
58,5045.25,1522.8973155041901,0.5477876698188766,0.0,0.0,0.0,1522.8973155041901,3522.3526844958096,0.0,1.0,False
59,5290.05,1464.6248800146468,0.6204087000238885,0.0,0.0,0.0,1464.6248800146468,3825.4251199853534,0.0,1.0,False
60,5708.625,1453.818294260523,0.7011799024301952,0.0,0.0,0.0,1453.818294260523,4254.8067057394765,0.0,1.0,False
61,5680.575000000001,1514.9170675626835,0.7802493704061896,0.0,0.0,0.0,1514.9170675626835,4165.657932437317,0.0,1.0,False
62,5680.8,1656.3170857762548,0.856628874321863,0.0,0.0,0.0,1656.3170857762548,4024.4829142237454,0.0,1.0,False
63,5205.75,1797.7171039898262,0.9212893611961216,0.0,0.0,0.0,1797.7171039898262,3408.0328960101738,0.0,1.0,False
64,3239.475,1825.9804821159958,0.948050942460214,0.0,0.0,0.0,1825.9804821159958,1413.4945178840042,0.0,1.0,False
65,523.8000000000001,1868.2092941398018,0.919655614140486,0.0,0.0,0.0,523.8000000000001,0.0,1344.4092941398017,1.0,False
66,22.8,1867.2117631471133,0.880737810221792,0.0,0.0,0.0,22.8,0.0,1844.4117631471133,1.0,False
67,18.599999999999998,1832.2981784030217,0.8424704352073977,0.0,0.0,0.0,18.599999999999998,0.0,1813.6981784030218,1.0,False
68,18.599999999999998,1816.9195755990766,0.8045306146135294,0.0,0.0,0.0,18.599999999999998,0.0,1798.3195755990766,1.0,False
69,18.599999999999998,1818.3327445053853,0.7665648400524694,0.0,0.0,0.0,18.599999999999998,0.0,1799.7327445053854,1.0,False
70,18.599999999999998,1821.075954735278,0.7285451160497315,0.0,0.0,0.0,18.599999999999998,0.0,1802.475954735278,1.0,False
71,18.599999999999998,1824.2348028787912,0.6904626986034211,0.0,0.0,0.0,18.599999999999998,0.0,1805.6348028787913,1.0,False
72,18.599999999999998,1822.821633972483,0.6524138373481064,0.0,0.0,0.0,18.599999999999998,0.0,1804.221633972483,1.0,False
73,18.599999999999998,1815.173896361872,0.6145297698807456,0.0,0.0,0.0,18.599999999999998,0.0,1796.5738963618721,1.0,False
74,18.599999999999998,1802.6216313705438,0.5769137226046542,0.0,0.0,0.0,18.599999999999998,0.0,1784.021631370544,1.0,False
75,18.599999999999998,1800.8759521333393,0.5393381844000121,0.0,0.0,0.0,18.599999999999998,0.0,1782.2759521333394,1.0,False
76,18.599999999999998,1803.6191623632321,0.5017086577300565,0.0,0.0,0.0,18.599999999999998,0.0,1785.0191623632322,1.0,False
77,18.599999999999998,1837.1195782010154,0.4633776926275846,0.0,0.0,0.0,18.599999999999998,0.0,1818.5195782010155,1.0,False
78,18.599999999999998,1920.2471609250433,0.4233006812539229,0.0,0.0,0.0,18.599999999999998,0.0,1901.6471609250434,1.0,False
79,135.675,2012.7681604968864,0.3837445522135694,0.0,0.0,0.0,135.675,0.0,1877.0931604968864,1.0,False
80,2744.7,2044.522897097465,0.3970082123770007,0.0,0.0,0.0,2044.522897097465,700.1771029025349,0.0,1.0,False
81,6863.400000000001,1932.7994259163715,0.49064055432226117,0.0,0.0,0.0,1932.7994259163715,4930.600574083629,0.0,1.0,False
82,7865.175,1808.856200074846,0.605650040459687,0.0,0.0,0.0,1808.856200074846,6056.318799925154,0.0,1.0,False
83,7344.075,1752.329443822507,0.7118220167064566,0.0,0.0,0.0,1752.329443822507,5591.745556177493,0.0,1.0,False
84,7081.5,1731.713803306948,0.8133866076481803,0.0,0.0,0.0,1731.713803306948,5349.786196693052,0.0,1.0,False
85,7300.724999999999,1758.5640125268092,0.9185957976435298,0.0,0.0,0.0,1758.5640125268092,5542.16098747319,0.0,1.0,False
86,7566.525000000001,1890.2381035616693,0.9999,0.0,0.0,0.0,1890.2381035616693,4284.431702972116,0.0,1.0,False
87,7254.675,2035.1294802496495,0.9999,0.0,0.0,0.0,2035.1294802496495,5.2631578947368425,0.0,1.0,False
88,4359.299999999999,2049.0949141472865,0.9999,0.0,0.0,0.0,2049.0949141472865,5.2631578947368425,0.0,1.0,False
89,666.45,2039.618369716747,0.9708940930972679,0.0,0.0,0.0,666.45,0.0,1373.168369716747,1.0,False
90,22.875,2005.452933217172,0.9290626947316667,0.0,0.0,0.0,22.875,0.0,1982.577933217172,1.0,False
91,18.599999999999998,1983.0916134644083,0.8876162060558133,0.0,0.0,0.0,18.599999999999998,0.0,1964.4916134644084,1.0,False
92,18.599999999999998,1956.5739145754433,0.8467320735471238,0.0,0.0,0.0,18.599999999999998,0.0,1937.9739145754434,1.0,False
93,18.599999999999998,1943.606011670495,0.8061250106330463,0.0,0.0,0.0,18.599999999999998,0.0,1925.0060116704951,1.0,False
94,18.599999999999998,1910.853744077228,0.7662114608961341,0.0,0.0,0.0,18.599999999999998,0.0,1892.253744077228,1.0,False
95,18.599999999999998,1883.9204072746434,0.7268688634293303,0.0,0.0,0.0,18.599999999999998,0.0,1865.3204072746435,1.0,False
96,18.599999999999998,1882.5072383683346,0.6875599481715243,0.0,0.0,0.0,18.599999999999998,0.0,1863.9072383683347,1.0,False
97,18.599999999999998,1885.6660865118479,0.6481884683892714,0.0,0.0,0.0,18.599999999999998,0.0,1867.066086511848,1.0,False
98,18.599999999999998,1876.2726696640325,0.6090186621235469,0.0,0.0,0.0,18.599999999999998,0.0,1857.6726696640326,1.0,False
99,18.599999999999998,1863.7204046727043,0.5701170046229717,0.0,0.0,0.0,18.599999999999998,0.0,1845.1204046727044,1.0,False
100,18.599999999999998,1849.3393328614475,0.5315219664187586,0.0,0.0,0.0,18.599999999999998,0.0,1830.7393328614476,1.0,False
101,18.599999999999998,1921.6603298313516,0.49140839266846686,0.0,0.0,0.0,18.599999999999998,0.0,1903.0603298313517,1.0,False
102,18.599999999999998,1979.9327653208954,0.4500721648387923,0.0,0.0,0.0,18.599999999999998,0.0,1961.3327653208955,1.0,False
103,72.6,2061.647179138615,0.40815666763450426,0.0,0.0,0.0,72.6,0.0,1989.0471791386149,1.0,False
104,1146.15,2029.8924425380362,0.38951260842471375,0.0,0.0,0.0,1146.15,0.0,883.7424425380361,1.0,False
105,2941.125,1947.0973701449045,0.40835829347862135,0.0,0.0,0.0,1947.0973701449045,994.0276298550955,0.0,1.0,True
106,3836.7749999999996,1848.009291537863,0.446100227455208,0.0,0.0,0.0,1848.009291537863,1988.7657084621367,0.0,1.0,True
107,3936.7499999999995,1774.2751256616505,0.48713853134262985,0.0,0.0,0.0,1774.2751256616505,2162.474874338349,0.0,1.0,True
108,3774.0,1764.881708813835,0.5252592476972795,0.0,0.0,0.0,1764.881708813835,2009.118291186165,0.0,1.0,True
109,3040.8,1792.8125766091084,0.5489161116408323,0.0,0.0,0.0,1792.8125766091084,1247.9874233908918,0.0,1.0,True
110,2793.2250000000004,1899.6315204094842,0.5658377983142768,0.0,0.0,0.0,1899.6315204094842,893.5934795905162,0.0,1.0,True
111,2391.6,2033.383801012445,0.572586641704431,0.0,0.0,0.0,2033.383801012445,358.2161989875549,0.0,1.0,True
112,1516.425,2057.075162088793,0.5611484125755746,0.0,0.0,0.0,1516.425,0.0,540.6501620887932,1.0,True
113,308.325,2037.8726904795426,0.5246844085614645,0.0,0.0,0.0,308.325,0.0,1729.5476904795426,1.0,True
114,23.025,2009.9418226842695,0.49865095051996794,752.6963946110436,0.0,752.6963946110436,23.025,0.0,1234.2204280732258,0.6255133426668935,True
115,18.599999999999998,1978.1870860836905,0.49860108542491594,1959.5870860836906,0.0,1959.5870860836906,18.599999999999998,0.0,0.0,0.009402548490407593,True
116,18.599999999999998,1945.3516909076995,0.49855122531637347,1926.7516909076996,0.0,1926.7516909076996,18.599999999999998,0.0,0.0,0.009561253158970578,True
117,18.599999999999998,1926.8973675429656,0.4985013701938418,1908.2973675429657,0.0,1908.2973675429657,18.599999999999998,0.0,0.0,0.009652823400613866,True
118,18.599999999999998,1893.7294620360783,0.4984515200568224,1875.1294620360784,0.0,1875.1294620360784,18.599999999999998,0.0,0.0,0.009821888697872327,True
119,18.599999999999998,1874.526990426828,0.49840167490481674,1855.926990426828,0.0,1855.926990426828,18.599999999999998,0.0,0.0,0.009922503167460286,True
120,18.599999999999998,1848.3418018687591,0.4983518347373263,1829.7418018687592,0.0,1829.7418018687592,18.599999999999998,0.0,0.0,0.01006307382173283,True
121,18.599999999999998,1865.0504459962888,0.49830199955385257,1846.4504459962889,0.0,1846.4504459962889,18.599999999999998,0.0,0.0,0.009972920593074945,True
122,18.599999999999998,1843.1047641571454,0.4982521693538972,1824.5047641571455,0.0,1824.5047641571455,18.599999999999998,0.0,0.0,0.010091667257181556,True
123,18.599999999999998,1796.303935083518,0.49820234413696185,1777.703935083518,0.0,1777.703935083518,18.599999999999998,0.0,0.0,0.010354595142127328,True
124,18.599999999999998,1816.9195755990766,0.4981525239025481,1798.3195755990766,0.0,1798.3195755990766,18.599999999999998,0.0,0.0,0.010237106941768288,True
125,18.599999999999998,1870.2874837079025,0.4981027086501579,1851.6874837079026,0.0,1851.6874837079026,18.599999999999998,0.0,0.0,0.009944995174284611,True
126,18.599999999999998,1943.606011670495,0.4980528983792929,1925.0060116704951,0.0,1925.0060116704951,18.599999999999998,0.0,0.0,0.00956984074360504,True
127,109.2,2013.1006708277823,0.498003093089455,1903.9006708277823,0.0,1903.9006708277823,109.2,0.0,0.0,0.05424467915710207,True
128,2179.6499999999996,1987.996140845126,0.5015943519617563,0.0,0.0,0.0,1987.996140845126,191.65385915487354,0.0,1.0,True
129,5746.35,1896.8883101795916,0.5746766506559372,0.0,0.0,0.0,1896.8883101795916,3849.4616898204085,0.0,1.0,True
130,6878.325000000001,1791.3994077028,0.671261104085893,0.0,0.0,0.0,1791.3994077028,5086.925592297201,0.0,1.0,True
131,7351.049999999999,1734.8726514504613,0.7778906768609635,0.0,0.0,0.0,1734.8726514504613,5616.177348549538,0.0,1.0,True
132,7634.625000000001,1723.6504277827175,0.8901101738137186,0.0,0.0,0.0,1723.6504277827175,5910.974572217283,0.0,1.0,True
133,7496.55,1723.6504277827175,0.9996952861592784,0.0,0.0,0.0,1723.6504277827175,5772.899572217282,0.0,1.0,True
134,7668.299999999999,1825.9804821159958,0.9999,0.0,5826.281947319705,-5826.281947319705,1825.9804821159958,16.037570564298413,0.0,1.0,True
135,7392.150000000001,1972.2850277102846,0.9999,0.0,5414.60181439498,-5414.60181439498,1972.2850277102846,5.2631578947368425,0.0,1.0,True
136,4833.3,1995.6438784557365,0.9999,0.0,2832.392963649527,-2832.392963649527,1995.6438784557365,5.2631578947368425,0.0,1.0,True
137,825.3000000000001,1984.504782370717,0.9753981392233162,0.0,0.0,0.0,825.3000000000001,0.0,1159.204782370717,1.0000000000000002,True
138,23.025,1955.160745669135,0.9346281250495084,0.0,0.0,0.0,23.025,0.0,1932.1357456691348,1.0,True
139,18.599999999999998,1957.987083481752,0.8937095433996686,0.0,0.0,0.0,18.599999999999998,0.0,1939.3870834817521,1.0,True
140,18.599999999999998,1913.9294646380172,0.8537224896728749,0.0,0.0,0.0,18.599999999999998,0.0,1895.3294646380173,1.0,True
141,18.599999999999998,1876.2726696640325,0.814532130005022,0.0,0.0,0.0,18.599999999999998,0.0,1857.6726696640326,1.0,True
142,18.599999999999998,1764.881708813835,0.7776905277258542,0.0,0.0,0.0,18.599999999999998,0.0,1746.2817088138352,1.0,True
143,18.599999999999998,1743.9335579673802,0.7412935792075747,0.0,0.0,0.0,18.599999999999998,0.0,1725.3335579673803,1.0,True
144,18.599999999999998,1722.320386459133,0.7053552390197488,0.0,0.0,0.0,18.599999999999998,0.0,1703.7203864591331,1.0,True
145,18.599999999999998,1731.3812929760522,0.6692297558148624,0.0,0.0,0.0,18.599999999999998,0.0,1712.7812929760523,1.0,True
146,18.599999999999998,1803.9516726941283,0.6315802404702945,0.0,0.0,0.0,18.599999999999998,0.0,1785.3516726941284,1.0,True
147,18.599999999999998,1802.2059934569238,0.5939712375439826,0.0,0.0,0.0,18.599999999999998,0.0,1783.605993456924,1.0,True
148,18.599999999999998,1799.4627832270307,0.5564237415370975,0.0,0.0,0.0,18.599999999999998,0.0,1780.8627832270308,1.0,True
149,18.599999999999998,1835.373898963811,0.5181240523929667,0.0,0.0,0.0,18.599999999999998,0.0,1816.773898963811,1.0,True
150,18.599999999999998,1907.694895933715,0.4989961978953828,982.892276285384,0.0,982.892276285384,18.599999999999998,0.0,906.2026196483312,0.48477490903789916,True
151,140.77499999999998,2011.3549915905778,0.4989462982755933,1870.5799915905777,0.0,1870.5799915905777,140.77499999999998,0.0,0.0,0.06999013132369797,True
152,2509.5,1992.9006682258437,0.5087108094107443,0.0,0.0,0.0,1992.9006682258437,516.5993317741563,0.0,1.0,True
153,6085.05,1890.5706138925655,0.5883470771550109,0.0,0.0,0.0,1890.5706138925655,4194.479386107435,0.0,1.0,True
154,7239.75,1832.2981784030217,0.6910195528991769,0.0,0.0,0.0,1832.2981784030217,5407.451821596978,0.0,1.0,True
155,7469.25,1846.2636123006585,0.7977765086360379,0.0,0.0,0.0,1846.2636123006585,5622.986387699341,0.0,1.0,True
156,7532.249999999999,1870.2874837079025,0.9052632610659432,0.0,0.0,0.0,1870.2874837079025,5661.962516292097,0.0,1.0,True
157,7483.200000000001,1898.633989416796,0.9999,0.0,598.4218561591642,-598.4218561591642,1898.633989416796,4986.144154424041,0.0,1.0,True
158,7522.275,1921.6603298313516,0.9999,0.0,5595.351512273912,-5595.351512273912,1921.6603298313516,5.2631578947368425,0.0,1.0,True
159,7002.5999999999985,1968.7936692358755,0.9999,0.0,5028.543172869387,-5028.543172869387,1968.7936692358755,5.2631578947368425,0.0,1.0,True
160,4521.825000000001,1990.7393510750192,0.9999,0.0,2525.822491030245,-2525.822491030245,1990.7393510750192,5.2631578947368425,0.0,1.0,True
161,775.5,1983.0916134644083,0.9743795709620409,0.0,0.0,0.0,775.5,0.0,1207.5916134644083,1.0,True
162,23.174999999999997,1949.9237079575212,0.9337230586241715,0.0,0.0,0.0,23.174999999999997,0.0,1926.7487079575212,1.0,True
163,18.599999999999998,1917.4208231124262,0.8936585086124119,0.0,0.0,0.0,18.599999999999998,0.0,1898.8208231124263,1.0,True
164,18.599999999999998,1875.9401593331363,0.8544711548601359,0.0,0.0,0.0,18.599999999999998,0.0,1857.3401593331364,1.0,True
165,18.599999999999998,1844.8504433943501,0.815942174726755,0.0,0.0,0.0,18.599999999999998,0.0,1826.2504433943502,1.0,True
166,18.599999999999998,1824.5673132096874,0.7778440180571061,0.0,0.0,0.0,18.599999999999998,0.0,1805.9673132096875,1.0,True
167,18.599999999999998,1807.1105208376414,0.7401171458703414,0.0,0.0,0.0,18.599999999999998,0.0,1788.5105208376415,1.0,True
168,18.599999999999998,1802.2059934569238,0.7024972892534894,0.0,0.0,0.0,18.599999999999998,0.0,1783.605993456924,1.0,True
169,18.599999999999998,1806.7780105067452,0.6647849512570759,0.0,0.0,0.0,18.599999999999998,0.0,1788.1780105067453,1.0,True
170,18.599999999999998,1804.3673106077483,0.6271271309961252,0.0,0.0,0.0,18.599999999999998,0.0,1785.7673106077484,1.0,True
171,18.599999999999998,1800.8759521333393,0.5895465714506439,0.0,0.0,0.0,18.599999999999998,0.0,1782.2759521333394,1.0,True
172,18.599999999999998,1816.5870652681808,0.5516390427606219,0.0,0.0,0.0,18.599999999999998,0.0,1797.987065268181,1.0,True
173,18.599999999999998,1844.8504433943501,0.5131403458384509,0.0,0.0,0.0,18.599999999999998,0.0,1826.2504433943502,1.0,True
174,18.599999999999998,1891.9837827988738,0.49925847201032275,1216.366490876326,0.0,1216.366490876326,18.599999999999998,0.0,657.0172919225479,0.35709465274754365,True
175,49.425,1967.380500329567,0.4992085461631217,1917.955500329567,0.0,1917.955500329567,49.425,0.0,0.0,0.02512223740741587,True
176,1070.025,1964.2216521860541,0.4991586253085054,894.196652186054,0.0,894.196652186054,1070.025,0.0,0.0,0.5447577664206736,True
177,3202.2000000000003,1942.2759703469108,0.523044872153727,0.0,0.0,0.0,1942.2759703469108,1259.9240296530895,0.0,1.0,True
178,4232.775,1890.5706138925655,0.5674900008142193,0.0,0.0,0.0,1890.5706138925655,2342.2043861074344,0.0,1.0,True
179,4750.125,1830.8850094967133,0.6228932650777184,0.0,0.0,0.0,1830.8850094967133,2919.2399905032867,0.0,1.0,True
180,6180.900000000001,1767.7080466264522,0.7066732378005965,0.0,0.0,0.0,1767.7080466264522,4413.191953373548,0.0,1.0,True
181,6254.8499999999985,1915.3426335443255,0.789044965375478,0.0,0.0,0.0,1915.3426335443255,4339.507366455673,0.0,1.0,True
182,6035.325000000001,2078.771461179764,0.8641330606648011,0.0,0.0,0.0,2078.771461179764,3956.5535388202366,0.0,1.0,True
183,6046.349999999999,2115.0982148301646,0.9387329618985698,0.0,0.0,0.0,2115.0982148301646,3931.251785169835,0.0,1.0,True
184,4069.7250000000004,2111.606856355755,0.9758396129071477,0.0,0.0,0.0,2111.606856355755,1958.1181436442453,0.0,1.0,True
185,782.6999999999999,2014.5138397340909,0.9498116992963809,0.0,0.0,0.0,782.6999999999999,0.0,1231.8138397340908,0.9999999999999999,True
186,23.325000000000003,1934.5451051535758,0.90948452900765,0.0,0.0,0.0,23.325000000000003,0.0,1911.2201051535758,1.0,True
187,18.599999999999998,1898.2183515031759,0.8698266249827908,0.0,0.0,0.0,18.599999999999998,0.0,1879.618351503176,1.0,True
188,18.599999999999998,1855.9895394793696,0.8310616254671258,0.0,0.0,0.0,18.599999999999998,0.0,1837.3895394793697,1.0,True
189,18.599999999999998,1824.5673132096874,0.7929619568524029,0.0,0.0,0.0,18.599999999999998,0.0,1805.9673132096875,1.0,False
190,18.599999999999998,1807.1105208376414,0.7552335728717586,0.0,0.0,0.0,18.599999999999998,0.0,1788.5105208376415,1.0,False
191,18.599999999999998,1805.6973519313328,0.7175387096787634,0.0,0.0,0.0,18.599999999999998,0.0,1787.097351931333,1.0,False
192,18.599999999999998,1796.303935083518,0.6800453523406375,0.0,0.0,0.0,18.599999999999998,0.0,1777.703935083518,1.0,False
193,18.599999999999998,1789.6537284655956,0.6426957346876613,0.0,0.0,0.0,18.599999999999998,0.0,1771.0537284655957,1.0,False
194,18.599999999999998,1775.3557842370626,0.6056508312476949,0.0,0.0,0.0,18.599999999999998,0.0,1756.7557842370627,1.0,False
195,18.599999999999998,1766.2948777201439,0.5688003691491518,0.0,0.0,0.0,18.599999999999998,0.0,1747.694877720144,1.0,False
196,18.599999999999998,1761.390350339426,0.5320568349795128,0.0,0.0,0.0,18.599999999999998,0.0,1742.7903503394261,1.0,False
197,18.599999999999998,1784.749201084878,0.4948252590609671,0.0,0.0,0.0,18.599999999999998,0.0,1766.149201084878,1.0,False
198,18.599999999999998,1833.6282197266064,0.4565684772318055,0.0,0.0,0.0,18.599999999999998,0.0,1815.0282197266065,1.0,False
199,177.9,1830.8850094967133,0.4217266159420663,0.0,0.0,0.0,177.9,0.0,1652.9850094967132,1.0,False
200,3683.475,1785.164838998498,0.4577487295501947,0.0,0.0,0.0,1785.164838998498,1898.310161001502,0.0,1.0,False
201,9650.1,1766.2948777201439,0.6074802727708246,0.0,0.0,0.0,1766.2948777201439,7883.805122279857,0.0,1.0,False
202,10655.475,1764.549198482939,0.7763302222133489,0.0,0.0,0.0,1764.549198482939,8890.925801517062,0.0,1.0,False
203,10304.25,1774.2751256616505,0.9383059048512951,0.0,0.0,0.0,1774.2751256616505,8529.97487433835,0.0,1.0,False
204,9979.425,1811.682537887463,0.9999,0.0,0.0,0.0,1811.682537887463,3247.057639405524,0.0,1.0,False
205,10224.9,1791.066897371904,0.9999,0.0,0.0,0.0,1791.066897371904,5.2631578947368425,0.0,1.0,False
206,10909.275,1816.5870652681808,0.9999,0.0,0.0,0.0,1816.5870652681808,5.2631578947368425,0.0,1.0,False
