,cumulative_baseline,cumulative_solar,savings
367,281451.6446896719,6526.36360493661,274925.2810847353
368,281846.8747817333,6526.36360493661,275320.5111767967
369,282269.2460295541,6526.36360493661,275742.8824246175
370,282669.1728300394,6526.36360493661,276142.80922510277
371,283034.10291819787,6526.36360493661,276507.73931326123
372,283395.62477546465,6526.36360493661,276869.261170528
373,283802.9707127081,6275.851645805991,277527.1190669021
374,284226.8174751222,5710.830005398721,278515.9874697235
375,284672.31897283596,5199.620933540037,279472.6980392959
376,285120.95853679755,4925.879111026468,280195.0794257711
377,285572.8192945897,4925.879111026468,280646.9401835632
378,286022.24857058714,4925.879111026468,281096.36945956066
379,286913.2515660146,4925.879111026468,281987.37245498813
380,287798.85126856505,4925.879111026468,282872.9721575386
381,288678.13327482843,4925.879111026468,283752.25416380196
382,289551.8457330493,4925.879111026468,284625.96662202285
383,290416.8297950842,4925.879111026468,285490.9506840577
384,291278.65500897553,4925.879111026468,286352.77589794906
385,292138.9423625865,4925.879111026468,287213.06325156003
386,292994.65769914765,4925.879111026468,288068.7785881212
387,293846.382911738,4925.879111026468,288920.50380071154
388,294706.8365205144,4925.879111026468,289780.9574094879
389,295577.39013059175,4925.879111026468,290651.5110195653
390,296462.1169935236,4925.879111026468,291536.23788249714
391,297356.9438577564,4925.879111026468,292431.0647467299
392,298235.560843358,4925.879111026468,293309.6817323315
393,299114.1778289596,4925.879111026468,294188.2987179331
394,299552.1770623325,4925.879111026468,294626.29795130604
395,299990.9452258456,4925.879111026468,295065.06611481914
396,300430.93952120387,4925.879111026468,295505.0604101774
397,300875.568179299,4925.879111026468,295949.68906827254
398,301323.854451034,4925.879111026468,296397.9753400075
399,301789.07796774904,4925.879111026468,296863.19885672256
400,302251.84922077367,4925.879111026468,297325.9701097472
401,302715.8466056435,4925.879111026468,297789.96749461704
402,303176.6227966828,4925.879111026468,298250.74368565634
403,303637.0456954955,4925.879111026468,298711.166584469
404,304090.40274977667,4925.879111026468,299164.5236387502
405,304541.74396017677,4925.879111026468,299615.8648491503
406,304988.3676802573,4925.879111026468,300062.48856923083
407,305433.43275816174,4925.879111026468,300507.55364713527
408,305879.37067568477,4925.879111026468,300953.4915646583
409,306324.08246136265,4925.879111026468,301398.2033503362
410,306766.4458928286,4925.879111026468,301840.5667818021
411,307207.22990022274,4925.879111026468,302281.35078919627
412,307650.7155540554,4925.879111026468,302724.83644302894
413,308104.0726083366,5273.990236013947,302830.0823723226
414,308578.19077640306,5743.3652376895025,302834.82553871354
415,309072.8206755067,6206.159753791125,302866.6609217156
416,309569.02999868215,6206.159753791125,303362.87024489103
417,310043.9378787845,6206.159753791125,303837.7781249934
418,310493.36715478194,6206.159753791125,304287.2074009908
419,310926.73202541796,6206.159753791125,304720.57227162685
420,311348.66685342946,6206.159753791125,305142.50709963834
421,311777.2311061632,6206.159753791125,305571.07135237206
422,312222.7326038769,6174.879351648337,306047.8532522286
