date,month,plot_index,battery_soc_pct,self_sufficiency_pct
2024-12-04 23:00:00,12,95,19.373303373290156,100.0
2024-12-05 00:00:00,12,96,15.553304250567946,100.0
2024-12-05 01:00:00,12,97,11.75136090937178,100.0
2024-12-05 02:00:00,12,98,7.936498679315214,100.0
2024-12-05 03:00:00,12,99,4.154390703784103,100.0
2024-12-05 04:00:00,12,100,0.34623776059827566,100.0
2024-12-05 05:00:00,12,101,0.0,8.824442543626224
2024-12-05 06:00:00,12,102,0.0,0.0
2024-12-05 07:00:00,12,103,0.0,12.526534431991701
2024-12-05 08:00:00,12,104,0.5746154695436706,100.0
2024-12-05 09:00:00,12,105,5.553136948809657,100.0
2024-12-05 10:00:00,12,106,12.986277438874296,100.0
2024-12-05 11:00:00,12,107,21.13796673280241,100.0
2024-12-05 12:00:00,12,108,30.529672830362852,100.0
2024-12-05 13:00:00,12,109,39.06723566028617,100.0
2024-12-05 14:00:00,12,110,45.90559703814262,100.0
2024-12-05 15:00:00,12,111,50.1678571306337,100.0
2024-12-05 16:00:00,12,112,50.454387426407735,100.0
2024-12-05 17:00:00,12,113,46.906726098219856,100.0
2024-12-05 18:00:00,12,114,42.981780678151466,100.0
2024-12-05 19:00:00,12,115,39.09992480919696,100.0
2024-12-05 20:00:00,12,116,35.24190550935654,100.0
2024-12-05 21:00:00,12,117,31.374822662860524,100.0
2024-12-05 22:00:00,12,118,27.54119924469869,100.0
2024-12-05 23:00:00,12,119,23.74470665560037,100.0
2024-12-06 00:00:00,12,120,19.963992654196723,100.0
2024-12-06 01:00:00,12,121,16.20045556612314,100.0
2024-12-06 02:00:00,12,122,12.431520229844951,100.0
2024-12-06 03:00:00,12,123,8.67906067728323,100.0
2024-12-06 04:00:00,12,124,4.890228903955064,100.0
2024-12-06 05:00:00,12,125,1.0298559717917555,100.0
2024-12-06 06:00:00,12,126,0.0,25.576792538887116
2024-12-06 07:00:00,12,127,0.0,12.45462693435726
2024-12-06 08:00:00,12,128,0.3270414444409008,100.0
2024-12-06 09:00:00,12,129,5.1384891807615425,100.0
2024-12-06 10:00:00,12,130,11.931455635270414,100.0
2024-12-06 11:00:00,12,131,19.911174874929593,100.0
2024-12-06 12:00:00,12,132,27.547456803058463,100.0
2024-12-06 13:00:00,12,133,34.30283665046467,100.0
2024-12-06 14:00:00,12,134,39.72018372300221,100.0
2024-12-06 15:00:00,12,135,43.2280613368179,100.0
2024-12-06 16:00:00,12,136,42.78552140182283,100.0
2024-12-06 17:00:00,12,137,38.894675179778716,100.0
2024-12-06 18:00:00,12,138,34.73902192445545,100.0
2024-12-06 19:00:00,12,139,30.65360442122894,100.0
2024-12-06 20:00:00,12,140,26.67446316149862,100.0
2024-12-06 21:00:00,12,141,22.73246728261597,100.0
2024-12-06 22:00:00,12,142,18.876084728528205,100.0
2024-12-06 23:00:00,12,143,15.084133397553675,100.0
2024-12-07 00:00:00,12,144,11.314609741745262,100.0
2024-12-07 01:00:00,12,145,7.539513448452251,100.0
2024-12-07 02:00:00,12,146,3.803816974688281,100.0
2024-12-07 03:00:00,12,147,0.08161816582943794,100.0
2024-12-07 04:00:00,12,148,0.0,2.1776943807589975
2024-12-07 05:00:00,12,149,0.0,0.0
2024-12-07 06:00:00,12,150,0.0,0.0
2024-12-07 07:00:00,12,151,0.0,10.014585382288542
2024-12-07 08:00:00,12,152,0.0,94.60405445294023
2024-12-07 09:00:00,12,153,3.9249158955858294,100.0
2024-12-07 10:00:00,12,154,9.888297247464306,100.0
2024-12-07 11:00:00,12,155,16.481640347903735,100.0
2024-12-07 12:00:00,12,156,24.834109339375317,100.0
2024-12-07 13:00:00,12,157,32.69300330853528,100.0
2024-12-07 14:00:00,12,158,39.721358399596824,100.0
2024-12-07 15:00:00,12,159,44.57991976031645,100.0
2024-12-07 16:00:00,12,160,44.68260683882732,100.0
2024-12-07 17:00:00,12,161,44.67813857814343,7.366345543083794
2024-12-07 18:00:00,12,162,44.673670764285625,0.0
2024-12-07 19:00:00,12,163,44.66920339720919,0.0
2024-12-07 20:00:00,12,164,44.664736476869464,0.0
2024-12-07 21:00:00,12,165,44.66027000322178,0.0
2024-12-07 22:00:00,12,166,44.655803976221456,0.0
2024-12-07 23:00:00,12,167,44.65133839582384,0.0
2024-12-08 00:00:00,12,168,44.646873261984254,0.0
2024-12-08 01:00:00,12,169,44.64240857465806,0.0
2024-12-08 02:00:00,12,170,44.6379443338006,0.0
2024-12-08 03:00:00,12,171,44.63348053936721,0.0
2024-12-08 04:00:00,12,172,44.62901719131328,0.0
2024-12-08 05:00:00,12,173,44.62455428959415,0.0
2024-12-08 06:00:00,12,174,44.62009183416519,0.0
2024-12-08 07:00:00,12,175,44.61562982498177,10.999936145548437
2024-12-08 08:00:00,12,176,44.69276949409252,100.0
2024-12-08 09:00:00,12,177,48.66916648373636,100.0
2024-12-08 10:00:00,12,178,54.5404024140143,100.0
2024-12-08 11:00:00,12,179,64.00053542490768,100.0
2024-12-08 12:00:00,12,180,73.58465041040841,100.0
2024-12-08 13:00:00,12,181,82.88638648540766,100.0
2024-12-08 14:00:00,12,182,90.97434206842063,100.0
2024-12-08 15:00:00,12,183,96.87075224124602,100.0
2024-12-08 16:00:00,12,184,97.61699567978214,100.0
2024-12-08 17:00:00,12,185,93.45404964014308,100.0
2024-12-08 18:00:00,12,186,88.77042646817853,100.0
2024-12-08 19:00:00,12,187,84.1570918453024,100.0
2024-12-08 20:00:00,12,188,79.64343671603716,100.0
2024-12-08 21:00:00,12,189,75.1426570957955,100.0
2024-12-08 22:00:00,12,190,70.82763977855532,100.0
2024-12-08 23:00:00,12,191,66.97309724881522,100.0
2024-12-09 00:00:00,12,192,63.16898672324432,100.0
2024-12-09 01:00:00,12,193,59.37838070398374,100.0
2024-12-09 02:00:00,12,194,55.60810237011684,100.0
2024-12-09 03:00:00,12,195,51.83820106408334,100.0
2024-12-09 04:00:00,12,196,49.898262250316996,51.52626049085474
2024-12-09 05:00:00,12,197,49.893272424091975,0.0
2024-12-09 06:00:00,12,198,49.88828309684956,0.0
2024-12-09 07:00:00,12,199,49.88329426853987,20.82477483834845
2024-12-09 08:00:00,12,200,54.57306707238826,100.0
2024-12-09 09:00:00,12,201,67.72493012024822,100.0
2024-12-09 10:00:00,12,202,81.93795625737167,100.0
2024-12-09 11:00:00,12,203,95.26373460274698,100.0
2024-12-09 12:00:00,12,204,99.99,100.0
2024-12-09 13:00:00,12,205,99.99,100.0
2024-12-09 14:00:00,12,206,99.99,100.0
2024-12-09 15:00:00,12,207,99.99,100.0
2024-12-09 16:00:00,12,208,99.99,100.0
2024-12-09 17:00:00,12,209,95.84605815643724,100.0
2024-12-09 18:00:00,12,210,91.04967854027792,100.0
2024-12-09 19:00:00,12,211,86.60515433911442,100.0
2024-12-09 20:00:00,12,212,82.53519879918532,100.0
2024-12-09 21:00:00,12,213,78.53757029682268,100.0
2024-12-09 22:00:00,12,214,74.55066584557972,100.0
2024-12-09 23:00:00,12,215,70.59058326323412,100.0
2024-12-10 00:00:00,12,216,66.68391803398809,100.0
2024-12-10 01:00:00,12,217,62.80336669797018,100.0
2024-12-10 02:00:00,12,218,58.929852958683135,100.0
2024-12-10 03:00:00,12,219,55.073525412699944,100.0
2024-12-10 04:00:00,12,220,51.20445940421359,100.0
2024-12-10 05:00:00,12,221,49.93161373903825,31.966833618942726
2024-12-10 06:00:00,12,222,49.92662057766435,0.0
2024-12-10 07:00:00,12,223,49.92162791560658,17.063275158848842
2024-12-10 08:00:00,12,224,52.83541226745766,100.0
2024-12-10 09:00:00,12,225,62.86764733685448,100.0
2024-12-10 10:00:00,12,226,74.32555921922504,100.0
2024-12-10 11:00:00,12,227,87.15123049649874,100.0
2024-12-10 12:00:00,12,228,99.99,100.0
2024-12-10 13:00:00,12,229,99.99,100.0
2024-12-10 14:00:00,12,230,99.99,100.0
2024-12-10 15:00:00,12,231,99.99,100.0
2024-12-10 16:00:00,12,232,99.99,100.0
2024-12-10 17:00:00,12,233,95.46579562048215,100.0
2024-12-10 18:00:00,12,234,90.54381269197557,100.0
2024-12-10 19:00:00,12,235,85.84070690685081,100.0
2024-12-10 20:00:00,12,236,81.72445600842087,100.0
2024-12-10 21:00:00,12,237,77.77625517850646,100.0
2024-12-10 22:00:00,12,238,73.83947340869153,100.0
2024-12-10 23:00:00,12,239,69.97798015399115,100.0
2024-12-11 00:00:00,12,240,66.19334277698474,100.0
2024-12-11 01:00:00,12,241,62.41870820023839,100.0
2024-12-11 02:00:00,12,242,58.65092564061021,100.0
2024-12-11 03:00:00,12,243,54.90346848402976,100.0
2024-12-11 04:00:00,12,244,51.22025667008603,100.0
2024-12-11 05:00:00,12,245,49.93078238713584,33.965762871562674
2024-12-11 06:00:00,12,246,49.92578930889712,0.0
2024-12-11 07:00:00,12,247,49.920796729966234,22.796520288613024
2024-12-11 08:00:00,12,248,52.80995880220929,100.0
2024-12-11 09:00:00,12,249,61.15511321706551,100.0
2024-12-11 10:00:00,12,250,70.95818041132235,100.0
2024-12-11 11:00:00,12,251,80.51306007591342,100.0
2024-12-11 12:00:00,12,252,89.73764099020252,100.0
2024-12-11 13:00:00,12,253,99.17370200350048,100.0
2024-12-11 14:00:00,12,254,99.99,100.0
2024-12-11 15:00:00,12,255,99.99,100.0
2024-12-11 16:00:00,12,256,99.99,100.0
2024-12-11 17:00:00,12,257,95.95273665699538,100.0
2024-12-11 18:00:00,12,258,91.5106969449453,100.0
2024-12-11 19:00:00,12,259,87.1455711652349,100.0
2024-12-11 20:00:00,12,260,82.813954618152,100.0
2024-12-11 21:00:00,12,261,78.49292053305649,100.0
2024-12-11 22:00:00,12,262,74.22166514953862,100.0
2024-12-11 23:00:00,12,263,69.98390961160864,100.0
2024-12-12 00:00:00,12,264,65.7626767394153,100.0
2024-12-12 01:00:00,12,265,61.53241664192359,100.0
2024-12-12 02:00:00,12,266,57.328302797146826,100.0
