,cumulative_pv,cumulative_load,cumulative_grid_import,cumulative_grid_export,net_grid
76,150440.02500000005,136265.3936838736,14077.989706355951,15208.468310718961,1130.4786043630102
77,150458.62500000006,138102.51326207462,14077.989706355951,15208.468310718961,1130.4786043630102
78,150477.22500000006,140022.76042299965,14077.989706355951,15208.468310718961,1130.4786043630102
79,150612.90000000005,142035.52858349655,14077.989706355951,15208.468310718961,1130.4786043630102
80,153357.60000000006,144080.051480594,14077.989706355951,15208.468310718961,1130.4786043630102
81,160221.00000000006,146012.85090651037,14077.989706355951,15208.468310718961,1130.4786043630102
82,168086.17500000005,147821.7071065852,14077.989706355951,15208.468310718961,1130.4786043630102
83,175430.25000000006,149574.0365504077,14077.989706355951,15208.468310718961,1130.4786043630102
84,182511.75000000006,151305.75035371465,14077.989706355951,15208.468310718961,1130.4786043630102
85,189812.47500000006,153064.31436624145,14077.989706355951,15208.468310718961,1130.4786043630102
86,197379.00000000006,154954.5524698031,14077.989706355951,15208.468310718961,1130.4786043630102
87,204633.67500000005,156989.68195005276,14077.989706355951,15208.468310718961,1130.4786043630102
88,208992.97500000003,159038.77686420004,14077.989706355951,15208.468310718961,1130.4786043630102
89,209659.42500000005,161078.3952339168,14077.989706355951,15208.468310718961,1130.4786043630102
90,209682.30000000005,163083.84816713395,14077.989706355951,15208.468310718961,1130.4786043630102
91,209700.90000000005,165066.93978059836,14077.989706355951,15208.468310718961,1130.4786043630102
92,209719.50000000006,167023.5136951738,14077.989706355951,15208.468310718961,1130.4786043630102
93,209738.10000000006,168967.1197068443,14077.989706355951,15208.468310718961,1130.4786043630102
94,209756.70000000007,170877.97345092153,14077.989706355951,15208.468310718961,1130.4786043630102
95,209775.30000000008,172761.89385819618,14077.989706355951,15208.468310718961,1130.4786043630102
96,209793.90000000008,174644.4010965645,14077.989706355951,15208.468310718961,1130.4786043630102
97,209812.5000000001,176530.06718307637,14077.989706355951,15208.468310718961,1130.4786043630102
98,209831.1000000001,178406.3398527404,14077.989706355951,15208.468310718961,1130.4786043630102
99,209849.7000000001,180270.0602574131,14077.989706355951,15208.468310718961,1130.4786043630102
100,209868.3000000001,182119.39959027455,14077.989706355951,15208.468310718961,1130.4786043630102
101,209886.9000000001,184041.0599201059,14077.989706355951,15208.468310718961,1130.4786043630102
102,209905.50000000012,186020.9926854268,14077.989706355951,15208.468310718961,1130.4786043630102
103,209978.10000000012,188082.63986456543,14077.989706355951,15208.468310718961,1130.4786043630102
104,211124.25000000012,190112.53230710345,14077.989706355951,15208.468310718961,1130.4786043630102
105,214065.37500000012,192059.62967724836,14077.989706355951,15208.468310718961,1130.4786043630102
106,217902.1500000001,193907.63896878622,14077.989706355951,15208.468310718961,1130.4786043630102
107,221838.9000000001,195681.9140944479,14077.989706355951,15208.468310718961,1130.4786043630102
108,225612.9000000001,197446.79580326172,14077.989706355951,15208.468310718961,1130.4786043630102
109,228653.7000000001,199239.60837987083,14077.989706355951,15208.468310718961,1130.4786043630102
110,231446.9250000001,201139.2399002803,14077.989706355951,15208.468310718961,1130.4786043630102
111,233838.5250000001,203172.62370129276,14077.989706355951,15208.468310718961,1130.4786043630102
112,235354.9500000001,205229.69886338155,14077.989706355951,15208.468310718961,1130.4786043630102
113,235663.2750000001,207267.57155386108,14077.989706355951,15208.468310718961,1130.4786043630102
114,235686.3000000001,209277.51337654536,14830.686100966996,15208.468310718961,377.78220975196564
115,235704.9000000001,211255.70046262906,16790.273187050687,15208.468310718961,-1581.8048763317256
116,235723.50000000012,213201.05215353676,18717.024877958385,15208.468310718961,-3508.556567239424
117,235742.10000000012,215127.94952107972,20625.322245501353,15208.468310718961,-5416.853934782392
118,235760.70000000013,217021.6789831158,22500.45170753743,15208.468310718961,-7291.98339681847
119,235779.30000000013,218896.20597354262,24356.37869796426,15208.468310718961,-9147.9103872453
120,235797.90000000014,220744.54777541137,26186.12049983302,15208.468310718961,-10977.65218911406
121,235816.50000000015,222609.59822140765,28032.57094582931,15208.468310718961,-12824.102635110348
122,235835.10000000015,224452.7029855648,29857.075709986457,15208.468310718961,-14648.607399267496
123,235853.70000000016,226249.00692064833,31634.779645069975,15208.468310718961,-16426.311334351012
124,235872.30000000016,228065.9264962474,33433.09922066905,15208.468310718961,-18224.630909950087
125,235890.90000000017,229936.21397995533,35284.78670437695,15208.468310718961,-20076.318393657988
126,235909.50000000017,231879.81999162582,37209.79271604744,15208.468310718961,-22001.32440532848
127,236018.7000000002,233892.9206624536,39113.693386875224,15208.468310718961,-23905.22507615626
128,238198.35000000018,235880.91680329872,39113.693386875224,15208.468310718961,-23905.22507615626
129,243944.7000000002,237777.8051134783,39113.693386875224,15208.468310718961,-23905.22507615626
130,250823.0250000002,239569.2045211811,39113.693386875224,15208.468310718961,-23905.22507615626
131,258174.0750000002,241304.07717263154,39113.693386875224,15208.468310718961,-23905.22507615626
132,265808.7000000002,243027.72760041425,39113.693386875224,15208.468310718961,-23905.22507615626
133,273305.2500000002,244751.37802819695,39113.693386875224,15208.468310718961,-23905.22507615626
134,280973.55000000016,246577.35851031294,39113.693386875224,21034.750258038664,-18078.94312883656
135,288365.7000000002,248549.64353802323,39113.693386875224,26449.352072433645,-12664.341314441579
136,293199.0000000002,250545.28741647897,39113.693386875224,29281.74503608317,-9831.948350792052
137,294024.30000000016,252529.7921988497,39113.693386875224,29281.74503608317,-9831.948350792052
138,294047.3250000002,254484.95294451882,39113.693386875224,29281.74503608317,-9831.948350792052
139,294065.92500000016,256442.94002800056,39113.693386875224,29281.74503608317,-9831.948350792052
140,294084.52500000014,258356.8694926386,39113.693386875224,29281.74503608317,-9831.948350792052
141,294103.1250000001,260233.14216230263,39113.693386875224,29281.74503608317,-9831.948350792052
142,294121.7250000001,261998.02387111646,39113.693386875224,29281.74503608317,-9831.948350792052
143,294140.32500000007,263741.9574290838,39113.693386875224,29281.74503608317,-9831.948350792052
144,294158.92500000005,265464.27781554294,39113.693386875224,29281.74503608317,-9831.948350792052
145,294177.525,267195.659108519,39113.693386875224,29281.74503608317,-9831.948350792052
146,294196.125,268999.6107812131,39113.693386875224,29281.74503608317,-9831.948350792052
147,294214.725,270801.81677467003,39113.693386875224,29281.74503608317,-9831.948350792052
148,294233.32499999995,272601.27955789707,39113.693386875224,29281.74503608317,-9831.948350792052
149,294251.92499999993,274436.65345686086,39113.693386875224,29281.74503608317,-9831.948350792052
150,294270.5249999999,276344.3483527946,40096.58566316061,29281.74503608317,-10814.840627077436
151,294411.29999999993,278355.7033443852,41967.16565475119,29281.74503608317,-12685.420618668017
152,296920.79999999993,280348.60401261103,41967.16565475119,29281.74503608317,-12685.420618668017
153,303005.8499999999,282239.1746265036,41967.16565475119,29281.74503608317,-12685.420618668017
154,310245.5999999999,284071.4728049066,41967.16565475119,29281.74503608317,-12685.420618668017
155,317714.8499999999,285917.7364172073,41967.16565475119,29281.74503608317,-12685.420618668017
156,325247.0999999999,287788.02390091517,41967.16565475119,29281.74503608317,-12685.420618668017
157,332730.29999999993,289686.657890332,41967.16565475119,29880.166892242334,-12086.998762508854
158,340252.57499999995,291608.31822016335,41967.16565475119,35475.518404516246,-6491.6472502349425
159,347255.17499999993,293577.11188939924,41967.16565475119,40504.06157738563,-1463.104077365555
160,351776.99999999994,295567.85124047427,41967.16565475119,43029.88406841588,1062.7184136646902
161,352552.49999999994,297550.9428539387,41967.16565475119,43029.88406841588,1062.7184136646902
162,352575.67499999993,299500.86656189617,41967.16565475119,43029.88406841588,1062.7184136646902
163,352594.2749999999,301418.2873850086,41967.16565475119,43029.88406841588,1062.7184136646902
164,352612.8749999999,303294.2275443417,41967.16565475119,43029.88406841588,1062.7184136646902
165,352631.47499999986,305139.07798773603,41967.16565475119,43029.88406841588,1062.7184136646902
166,352650.07499999984,306963.64530094573,41967.16565475119,43029.88406841588,1062.7184136646902
167,352668.6749999998,308770.7558217834,41967.16565475119,43029.88406841588,1062.7184136646902
168,352687.2749999998,310572.9618152403,41967.16565475119,43029.88406841588,1062.7184136646902
169,352705.87499999977,312379.7398257471,41967.16565475119,43029.88406841588,1062.7184136646902
170,352724.47499999974,314184.10713635484,41967.16565475119,43029.88406841588,1062.7184136646902
171,352743.0749999997,315984.98308848817,41967.16565475119,43029.88406841588,1062.7184136646902
172,352761.6749999997,317801.57015375636,41967.16565475119,43029.88406841588,1062.7184136646902
173,352780.2749999997,319646.4205971507,41967.16565475119,43029.88406841588,1062.7184136646902
174,352798.87499999965,321538.40437994956,43183.53214562751,43029.88406841588,-153.6480772116338
175,352848.29999999964,323505.7848802791,45101.48764595708,43029.88406841588,-2071.603577541202
176,353918.32499999966,325470.00653246517,45995.68429814313,43029.88406841588,-2965.800229727254
177,357120.5249999997,327412.2825028121,45995.68429814313,43029.88406841588,-2965.800229727254
178,361353.2999999997,329302.8531167047,45995.68429814313,43029.88406841588,-2965.800229727254
179,366103.4249999997,331133.7381262014,45995.68429814313,43029.88406841588,-2965.800229727254
180,372284.3249999997,332901.44617282785,45995.68429814313,43029.88406841588,-2965.800229727254
181,378539.1749999997,334816.7888063722,45995.68429814313,43029.88406841588,-2965.800229727254
182,384574.4999999997,336895.560267552,45995.68429814313,43029.88406841588,-2965.800229727254
183,390620.8499999997,339010.65848238213,45995.68429814313,43029.88406841588,-2965.800229727254
184,394690.57499999966,341122.26533873787,45995.68429814313,43029.88406841588,-2965.800229727254
185,395473.2749999997,343136.77917847194,45995.68429814313,43029.88406841588,-2965.800229727254
186,395496.5999999997,345071.3242836255,45995.68429814313,43029.88406841588,-2965.800229727254
187,395515.19999999966,346969.5426351287,45995.68429814313,43029.88406841588,-2965.800229727254
188,395533.79999999964,348825.5321746081,45995.68429814313,43029.88406841588,-2965.800229727254
189,395552.3999999996,350650.0994878178,45995.68429814313,43029.88406841588,-2965.800229727254
190,395570.9999999996,352457.21000865544,45995.68429814313,43029.88406841588,-2965.800229727254
191,395589.59999999957,354262.9073605868,45995.68429814313,43029.88406841588,-2965.800229727254
192,395608.19999999955,356059.2112956703,45995.68429814313,43029.88406841588,-2965.800229727254
193,395626.7999999995,357848.8650241359,45995.68429814313,43029.88406841588,-2965.800229727254
194,395645.3999999995,359624.22080837295,45995.68429814313,43029.88406841588,-2965.800229727254
195,395663.9999999995,361390.5156860931,45995.68429814313,43029.88406841588,-2965.800229727254
196,395682.59999999945,363151.9060364325,45995.68429814313,43029.88406841588,-2965.800229727254
197,395701.19999999943,364936.6552375174,45995.68429814313,43029.88406841588,-2965.800229727254
198,395719.7999999994,366770.283457244,45995.68429814313,43029.88406841588,-2965.800229727254
199,395897.69999999943,368601.1684667407,45995.68429814313,43029.88406841588,-2965.800229727254
200,399581.1749999994,370386.3333057392,45995.68429814313,43029.88406841588,-2965.800229727254
201,409231.2749999994,372152.62818345934,45995.68429814313,43029.88406841588,-2965.800229727254
202,419886.74999999936,373917.1773819423,45995.68429814313,43029.88406841588,-2965.800229727254
203,430190.99999999936,375691.4525076039,45995.68429814313,43029.88406841588,-2965.800229727254
204,440170.42499999935,377503.1350454914,45995.68429814313,43029.88406841588,-2965.800229727254
205,450395.3249999994,379294.2019428633,45995.68429814313,43029.88406841588,-2965.800229727254
206,461304.5999999994,381110.7890081315,45995.68429814313,43029.88406841588,-2965.800229727254
207,472339.7999999994,382938.18265915377,45995.68429814313,43029.88406841588,-2965.800229727254
208,479675.9999999994,384782.7005922172,45995.68429814313,43029.88406841588,-2965.800229727254
209,480913.4249999994,386630.7098837551,45995.68429814313,43029.88406841588,-2965.800229727254
210,480936.8999999994,388475.5603271494,45995.68429814313,43029.88406841588,-2965.800229727254
211,480955.49999999936,390304.6996574089,45995.68429814313,43029.88406841588,-2965.800229727254
212,480974.09999999934,392124.3624432379,45995.68429814313,43029.88406841588,-2965.800229727254
213,480992.6999999993,393832.7173957994,45995.68429814313,43029.88406841588,-2965.800229727254
214,481011.2999999993,395537.5809898865,45995.68429814313,43029.88406841588,-2965.800229727254
215,481029.89999999927,397305.28903651296,45995.68429814313,43029.88406841588,-2965.800229727254
216,481048.49999999924,399082.39049998723,45995.68429814313,43029.88406841588,-2965.800229727254
217,481067.0999999992,400842.36768142035,45995.68429814313,43029.88406841588,-2965.800229727254
218,481085.6999999992,402600.5991836163,45995.68429814313,43029.88406841588,-2965.800229727254
219,481104.2999999992,404341.70640377107,45995.68429814313,43029.88406841588,-2965.800229727254
220,481122.89999999915,406084.22679283214,45995.68429814313,43029.88406841588,-2965.800229727254
221,481141.4999999991,407859.5825770692,45995.68429814313,43029.88406841588,-2965.800229727254
222,481160.0999999991,409655.8865121527,45995.68429814313,43029.88406841588,-2965.800229727254
223,481317.5999999991,411483.28016317496,45995.68429814313,43029.88406841588,-2965.800229727254
224,484613.7749999991,413455.2326805543,45995.68429814313,43029.88406841588,-2965.800229727254
225,493256.5499999991,415708.57206545456,45995.68429814313,43029.88406841588,-2965.800229727254
226,502920.2249999991,418054.7649602575,45995.68429814313,43029.88406841588,-2965.800229727254
227,512369.4749999991,420446.3455152278,45995.68429814313,43029.88406841588,-2965.800229727254
228,521661.1499999991,422768.43141104083,45995.68429814313,43029.88406841588,-2965.800229727254
229,531148.7999999991,424955.7674952582,45995.68429814313,43029.88406841588,-2965.800229727254
230,541149.8249999991,427152.49699632335,45995.68429814313,43029.88406841588,-2965.800229727254
231,551166.2249999992,429376.1598341911,45995.68429814313,43029.88406841588,-2965.800229727254
232,557682.9749999992,431523.0127856218,45995.68429814313,43029.88406841588,-2965.800229727254
233,558812.0999999992,433669.5332267216,45995.68429814313,43029.88406841588,-2965.800229727254
234,558836.2499999992,435693.4404833035,45995.68429814313,43029.88406841588,-2965.800229727254
235,558854.8499999992,437525.32302379294,45995.68429814313,43029.88406841588,-2965.800229727254
236,558873.4499999991,439331.0203757243,45995.68429814313,43029.88406841588,-2965.800229727254
237,558892.0499999991,441136.3852173247,45995.68429814313,43029.88406841588,-2965.800229727254
238,558910.6499999991,442926.3714561212,45995.68429814313,43029.88406841588,-2965.800229727254
239,558929.2499999991,444702.0597506892,45995.68429814313,43029.88406841588,-2965.800229727254
240,558947.849999999,446482.320062307,45995.68429814313,43029.88406841588,-2965.800229727254
241,558966.449999999,448247.20177112083,45995.68429814313,43029.88406841588,-2965.800229727254
242,558985.049999999,450027.7945930695,45995.68429814313,43029.88406841588,-2965.800229727254
243,559003.649999999,451819.1940007723,45995.68429814313,43029.88406841588,-2965.800229727254
244,559022.249999999,453068.435313949,45995.68429814313,43029.88406841588,-2965.800229727254
245,559040.8499999989,454773.2989080361,45995.68429814313,43029.88406841588,-2965.800229727254
246,559059.4499999989,456655.8061464044,45995.68429814313,43029.88406841588,-2965.800229727254
247,559159.3499999989,458632.5800635818,45995.68429814313,43029.88406841588,-2965.800229727254
248,561236.8499999989,460598.54739500507,45995.68429814313,43029.88406841588,-2965.800229727254
249,566857.1999999989,462449.6324071037,45995.68429814313,43029.88406841588,-2965.800229727254
250,573533.9249999989,464226.733870578,45995.68429814313,43029.88406841588,-2965.800229727254
251,580297.8749999988,465966.51104940916,45995.68429814313,43029.88406841588,-2965.800229727254
252,587143.1999999988,467690.1614771919,45995.68429814313,43029.88406841588,-2965.800229727254
253,594108.7499999988,469416.9707531181,45995.68429814313,43029.88406841588,-2965.800229727254
254,601240.9499999988,471238.3792181843,45995.68429814313,43029.88406841588,-2965.800229727254
255,608009.9249999988,473221.4708316487,45995.68429814313,43029.88406841588,-2965.800229727254
256,612626.4749999988,475245.7937261442,45995.68429814313,43029.88406841588,-2965.800229727254
257,613508.4749999988,477252.65982826764,45995.68429814313,43029.88406841588,-2965.800229727254
258,613532.1749999988,479220.0403285972,45995.68429814313,43029.88406841588,-2965.800229727254
259,613550.7749999987,481168.8833779793,45995.68429814313,43029.88406841588,-2965.800229727254
260,613569.3749999987,483079.7371220565,45995.68429814313,43029.88406841588,-2965.800229727254
261,613587.9749999987,484976.20979432244,45995.68429814313,43029.88406841588,-2965.800229727254
262,613606.5749999987,486846.16476769943,45995.68429814313,43029.88406841588,-2965.800229727254
263,613625.1749999986,488701.8217968479,45995.68429814313,43029.88406841588,-2965.800229727254
264,613643.7749999986,490526.3891100576,45995.68429814313,43029.88406841588,-2965.800229727254
265,613662.3749999986,492311.55394905614,45995.68429814313,43029.88406841588,-2965.800229727254
266,613680.9749999986,494113.7599425131,45995.68429814313,43029.88406841588,-2965.800229727254
267,613699.5749999986,495915.96593597,45995.68429814313,43029.88406841588,-2965.800229727254
268,613718.1749999985,497740.5332491797,45995.68429814313,43029.88406841588,-2965.800229727254
269,613736.7749999985,499604.25365385244,45995.68429814313,43029.88406841588,-2965.800229727254
270,613755.3749999985,501525.9139836838,45995.68429814313,43029.88406841588,-2965.800229727254
271,613879.0499999985,503516.6533347588,45995.68429814313,43029.88406841588,-2965.800229727254
272,616154.8499999986,505501.4906274604,45995.68429814313,43029.88406841588,-2965.800229727254
273,621539.0249999986,507429.80116390967,45995.68429814313,43029.88406841588,-2965.800229727254
274,627938.0249999986,509266.5882317798,45995.68429814313,43029.88406841588,-2965.800229727254
275,634901.4749999986,511155.41316643514,45995.68429814313,43029.88406841588,-2965.800229727254
276,642098.3249999986,513034.8446842427,45995.68429814313,43029.88406841588,-2965.800229727254
277,649350.7499999986,514978.8663338268,45995.68429814313,43029.88406841588,-2965.800229727254
278,656659.9499999986,516958.79909914767,45995.68429814313,43029.88406841588,-2965.800229727254
279,663437.4749999986,518976.4717870253,45995.68429814313,43029.88406841588,-2965.800229727254
280,668062.3499999986,520972.115665481,45995.68429814313,43029.88406841588,-2965.800229727254
281,669035.4749999986,522940.9093347169,45995.68429814313,43029.88406841588,-2965.800229727254
282,669041.3999999986,524868.8042332525,45995.68429814313,43029.88406841588,-2965.800229727254
283,669041.3999999986,526773.3402810427,45995.68429814313,43029.88406841588,-2965.800229727254
284,669041.3999999986,528670.2285912223,45995.68429814313,43029.88406841588,-2965.800229727254
285,669041.3999999986,530541.5967335056,45995.68429814313,43029.88406841588,-2965.800229727254
286,669041.3999999986,532400.7451211285,45995.68429814313,43029.88406841588,-2965.800229727254
287,669041.3999999986,534247.3412437601,45995.68429814313,43029.88406841588,-2965.800229727254
288,669041.3999999986,536070.1628777325,45995.68429814313,43029.88406841588,-2965.800229727254
289,669041.3999999986,537885.3367740944,45995.68429814313,43029.88406841588,-2965.800229727254
290,669041.3999999986,539697.3518223127,45995.68429814313,43029.88406841588,-2965.800229727254
291,669041.3999999986,541506.2080223876,45995.68429814313,43029.88406841588,-2965.800229727254
292,669041.3999999986,543329.02965636,45995.68429814313,43029.88406841588,-2965.800229727254
293,669041.3999999986,545181.527837365,45995.68429814313,43029.88406841588,-2965.800229727254
294,669041.3999999986,547115.7404321877,45995.68429814313,43029.88406841588,-2965.800229727254
295,669202.0499999986,549139.6476887696,45995.68429814313,43029.88406841588,-2965.800229727254
296,672362.5499999986,551133.5458879882,45995.68429814313,43029.88406841588,-2965.800229727254
297,680231.6249999986,553006.3271991778,45995.68429814313,43029.88406841588,-2965.800229727254
298,688979.3999999986,554783.761172983,45995.68429814313,43029.88406841588,-2965.800229727254
299,696044.8430134093,556510.5704489092,45995.68429814313,43029.88406841588,-2965.800229727254
300,702838.7829774248,558231.477666462,45995.68429814313,43029.88406841588,-2965.800229727254
301,710197.0865473949,559978.9025829037,45995.68429814313,43029.88406841588,-2965.800229727254
302,717257.96368529,561819.1810092482,45995.68429814313,43029.88406841588,-2965.800229727254
303,723987.7903111338,563838.2668660322,45995.68429814313,43029.88406841588,-2965.800229727254
304,728174.7703408157,565877.885235749,45995.68429814313,43029.88406841588,-2965.800229727254
305,728904.1795671313,567900.0468130937,45995.68429814313,43029.88406841588,-2965.800229727254
306,728926.8276832772,569892.5318434059,45995.68429814313,43029.88406841588,-2965.800229727254
307,728943.7068800044,571855.3403266857,45995.68429814313,43029.88406841588,-2965.800229727254
308,728960.5192801964,573765.7784328493,45995.68429814313,43029.88406841588,-2965.800229727254
309,728978.429168895,575676.6321769266,45995.68429814313,43029.88406841588,-2965.800229727254
310,728995.0149989551,577560.5525842012,45995.68429814313,43029.88406841588,-2965.800229727254
311,729011.5841918177,579416.5421236806,45995.68429814313,43029.88406841588,-2965.800229727254
312,729030.7357617732,581241.1094368902,45995.68429814313,43029.88406841588,-2965.800229727254
313,729048.7469504824,583063.5985605319,45995.68429814313,43029.88406841588,-2965.800229727254
314,729067.8671757429,584867.550233226,45995.68429814313,43029.88406841588,-2965.800229727254
315,729086.6473170366,586665.2673372158,45995.68429814313,43029.88406841588,-2965.800229727254
316,729105.146565957,588461.5712722994,45995.68429814313,43029.88406841588,-2965.800229727254
317,729123.0025193004,590296.9451712632,45995.68429814313,43029.88406841588,-2965.800229727254
318,729141.5267222394,592201.4812190534,45995.68429814313,43029.88406841588,-2965.800229727254
319,729279.9607552128,594211.0905314068,45995.68429814313,43029.88406841588,-2965.800229727254
320,731678.1422409697,596221.0323540911,45995.68429814313,43029.88406841588,-2965.800229727254
321,737459.4136238778,598185.2540062771,45995.68429814313,43029.88406841588,-2965.800229727254
322,744779.9977207422,600061.5266759411,45995.68429814313,43029.88406841588,-2965.800229727254
323,752267.7525338557,601810.3647612892,45995.68429814313,43029.88406841588,-2965.800229727254
324,760156.8470345351,603661.4497733879,45995.68429814313,43029.88406841588,-2965.800229727254
325,767728.6376530393,605414.7767482031,45995.68429814313,43029.88406841588,-2965.800229727254
